postUrl,imgUrl,type,postContent,likeCount,commentCount,repostCount,postDate,action,profileUrl,timestamp,viewCount,postTimestamp,sharedPostUrl,videoUrl
https://www.linkedin.com/feed/update/urn:li:activity:7160580413197889536,https://media.licdn.com/dms/image/D4D22AQGO93krULfFrQ/feedshare-shrink_800/0/1707178142158?e=1725494400&v=beta&t=NP2AgcTjhP9fkdD81nVEQ9zeZ6WZkVrleeyG0-wEaGE,Image,"We're all booked up for tomorrow's webinar, Persuading the Unpersuadable: Changing Minds for Animal Freedom! 🎉


Our highly anticipated webinar is happening 𝘁𝗼𝗺𝗼𝗿𝗿𝗼𝘄, 𝗙𝗲𝗯𝗿𝘂𝗮𝗿𝘆 𝟳𝘁𝗵, 𝗮𝘁 𝟰:𝟯𝟬 𝗣𝗠 (𝗚𝗠𝗧). Even though all our spots are taken, we're still accepting registrations from those who can fill in for any no-shows. 

🎟️ Register now: https://lnkd.in/eeGAjqDH

With such high demand, we recommend joining the meeting promptly to secure your spot before we reach capacity. 🔔 Don't forget to add the event to your calendar for a reminder. Check the comments section for the links!


#vegan #animalrights #animalfree #narrative #animaladvocacy",2,1,0,5mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.143Z,,2024-02-06T10:30:07.657Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7112732677312532480,,Text,"Today is the day! 🚀
 
 
⏰ This is your last chance to sign up for our public webinar, happening TODAY. 
 
Based on a year-long study involving over 15,000 UK participants, discover data-backed narratives scientifically proven to shift opinions in favour of Animal Freedom. We unveil narratives that can serve the entire Animal Freedom movement—ones that transcend individual campaigns and issues.
 
𝗦𝗶𝗴𝗻 𝘂𝗽 𝗻𝗼𝘄: https://lnkd.in/egve9fFR
 
#animalrights #narrative",3,0,0,10mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.144Z,,2023-09-27T09:40:18.454Z,https://www.linkedin.com/feed/update/urn:li:activity:7109829226958082048/,
https://www.linkedin.com/feed/update/urn:li:activity:7158047893747081216,https://media.licdn.com/dms/image/D4E22AQEjJDgRCfGZwQ/feedshare-shrink_800/0/1706611607094?e=1725494400&v=beta&t=svRtOMbBuGKv4qXV3EypTGBHDu7gKbANWf2oEjX3P_c,Image,"Only 30 spaces left for our upcoming webinar! 💙

It's been just a week since we announced our webinar, and the response has been phenomenal! With registrations filling up fast, we're down to our final 30 spots for 𝗣𝗲𝗿𝘀𝘂𝗮𝗱𝗶𝗻𝗴 𝘁𝗵𝗲 𝗨𝗻𝗽𝗲𝗿𝘀𝘂𝗮𝗱𝗮𝗯𝗹𝗲: 𝗖𝗵𝗮𝗻𝗴𝗶𝗻𝗴 𝗠𝗶𝗻𝗱𝘀 𝗳𝗼𝗿 𝗔𝗻𝗶𝗺𝗮𝗹 𝗙𝗿𝗲𝗲𝗱𝗼𝗺.

Huge thanks to everyone who's already secured their spot. Your enthusiasm is what drives us. 🚀

💡 For those who've shown interest but haven't registered yet, secure your spot before we hit capacity. With limited spaces remaining, this is your chance to explore how we can harness persuasive techniques as animal advocates. 🐖

🎟️ Sign up and secure your #free ticket now: https://lnkd.in/eeGAjqDH

🗓️ February 7th, Wednesday
⏰ 4:30 - 5:30 PM (GMT)

#vegan #animalrights #animalwelfare #animalfree",7,2,1,6mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.145Z,,2024-01-30T10:46:47.968Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7152653172660969472,https://media.licdn.com/dms/image/D4E22AQE3M6PQpFSspw/feedshare-shrink_800/0/1705061281878?e=1725494400&v=beta&t=KaQebvcNlD0DCAGaQOB9r_45J4wdMQq9ItYTnJimvYM,Image,"We're incredibly honoured that our recently published narrative research, 𝐍𝐚𝐫𝐫𝐚𝐭𝐢𝐯𝐞 𝐀𝐫𝐜𝐡𝐢𝐭𝐞𝐜𝐭𝐮𝐫𝐞 𝐟𝐨𝐫 𝐀𝐧𝐢𝐦𝐚𝐥 𝐅𝐫𝐞𝐞𝐝𝐨𝐦, has earned its place on Hive's 2023 Resources List! 🎉

As a result of our research, we published two inspirational and educational documents: the Messaging Guide 💬 and the Research Report 🔎. We're getting so much positive recognition for our work since its publication in August 2023. Haven't read them yet? Drop 💡 in the comment section below to have free access!

🔜 Our Narrative Team is soon to publish another insightful report that explores the narratives shaping opinions on animals' roles in society. 

💌 Sign up for our narrative newsletter to be the first to hear about our upcoming events and access our latest research: https://lnkd.in/e62qtsCc

🚀 Check out the full list by IAA (Impactful Animal Advocacy): https://lnkd.in/e76ri833

#animalrights #animalresearch #narrative #animalfree",10,1,1,6mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.146Z,,2024-01-15T13:30:06.232Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7141006209066725376,https://media.licdn.com/dms/image/D4D22AQH9M7FSvMdI4g/feedshare-shrink_800/0/1702548552036?e=1725494400&v=beta&t=tDDF-76yAanVXuEomoX0KLgWrtCgDcJmwWvVY1dm1t4,Image,"💥⏳ Half of the space is 𝗮𝗹𝗿𝗲𝗮𝗱𝘆 𝗳𝗶𝗹𝗹𝗲𝗱 for our upcoming webinar! 💥⏳

📌 December 18th, Monday
⏰ 6:30 - 7:30 PM (GMT) | 10:30 - 11:30 AM (PT) 

We're gathering with Direct Action Everywhere (DxE), whose investigators were recently arrested for rescuing someone neglected and suffering, to reveal the answers to these questions. An amazing line of animal freedom advocates, Cassie King and Zoe Rosenberg from Direct Action Everywhere and Mark Westcombe from Animal Think Tank will join the conversation to summarise what happened and detail the stories of Qing, Wayne, and three other DxE animal rescuers, furthermore, the importance of escalation and the backfire effect, providing historical examples, key learning points, and opportunities. 💡 

Together, we'll contribute to the question of how we, as a movement, can be prepared to respond and build a larger narrative around events like this to potentially create a whirlwind moment. 🙌 

🎟️ With less than a week remaining, register now and get your free ticket for this exclusive session. 👉 https://lnkd.in/e2yn3zTS

#vegan #animalrights #RightToRescue #animalfree #animalwelfare #animalrescue",12,0,1,7mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.146Z,,2023-12-14T10:09:13.721Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7131211883453272066,https://media.licdn.com/dms/image/D4E22AQH62C0TuErNiQ/feedshare-shrink_800/0/1700158772282?e=1725494400&v=beta&t=JQMw5IqMNH5AjSbs_GntMyc4AlmmSUPyanl5FOeG1TM,Image,"We're attending 𝐋𝐨𝐧𝐝𝐨𝐧 𝐕𝐞𝐠𝐟𝐞𝐬𝐭𝐔𝐊 this weekend! 🤩

London VEGFESTUK LTD 2023 opens its doors for a two-day full of talks, exhibitions, and delicious vegan food that we cannot wait to indulge in. 🌮🍕🥪

Our Direction Lead Laila Kassam, PhD, our Governance Lead Dilan Fernando and our Narrative Researcher Natalie Braine will be taking the stage. 👇 Save the timetable for these can't-miss talks and panels we're doing at the festival:

📌 Saturday, 3 pm: Find Your Place In The Animal Freedom Movement by Dilan Fernando

📌 Sunday, 12 pm: How We Win Animal Freedom by Laila Kassam, PhD

📌 Sunday, 1 pm: A New Narrative Framework for Animal Freedom by Natalie Braine 

📌 Sunday, 3 pm: Unifying the Vegan Movement: Collaborative Strategies for Collective Impact, panel hosted by Tim Barford (Vegfest) with Laila Kassam, PhD, Lia Phillips (Plant Based Treaty), Claire Ogley (The Vegan Society) and Alistair Stewart (Plant-Based Universities)

We’d love to see you at our sessions. We’re looking forward to meeting animal rights advocates from all over the UK! 🙌

💙 Let's have a chat about how we can have a powerful positive impact on the Animal Freedom Movement.

See you there! 👋

#vegan #animalrights #animalfreedom #veganism",17,0,4,8mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.147Z,,2023-11-17T09:30:04.525Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7128129161340026881,https://media.licdn.com/dms/image/D4D22AQGvhQVeS9kvvA/feedshare-shrink_800/0/1699478425226?e=1725494400&v=beta&t=pRcfxPtbnB-2f_lPH-wfENoZh4LRUjLUJd9ijLF8-kg,Image,"It's in our nature that if we see someone in distress, we rush to help them. Yet we live in a world where it is illegal to rescue someone who is suffering. And it is illegal because that someone is classed as 'property', and rescuing is classed as 'theft'.

Wayne Hsiung is in prison, waiting to be sentenced, for openly liberating Qing, a female chicken close to death, from a factory farm. She is now free, and he is now in a cage.

Wayne has just written his first letter from prison. If you're not already following his Simple Heart blog, you can do so here: https://lnkd.in/eZXt3-iN

Like Wayne, we believe open liberation of our animal cousins tells a powerful story to the rest of the world. It is a key strategy for our movement, as it forces everyone to ask themselves the question: Should it be illegal to help someone who is suffering? 

Change happens because of profound yet simple actions like this. Whether it's refusing to give up your seat on a bus or at a lunch counter because of your skin colour, individual actions can lead to social transformation. 

It's in our nature to help someone in distress. And one day, acting on our empathy will be protected in law, not punishable by law. Just as one day, fellow animals will be classed as 'someone' not 'something'. It's up to us to make this future a reality.

#OpenRescue #RightToRescue #OpenLiberation #SomeoneNotSomething #FreedomForAll",26,4,5,8mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.148Z,,2023-11-08T21:20:26.299Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7133041601852928000,https://media.licdn.com/dms/image/D4E22AQE_0SP_Z2nfhA/feedshare-shrink_800/0/1700649641523?e=1725494400&v=beta&t=AIf-8YcEn-ImpgIpdWK2oDPEFbSYH0hzF8R2AapuSDc,Image,"🌎🔥🐓 The story that could make animal freedom an #international debate! And why we need the whole movement telling it.


""Dear movement leaders - We have a brief moment to come together around #Wayne's sentencing on Nov 30th to build a whirlwind moment and put factory farming's cruelty on trial. Wayne’s guilty verdict doesn’t have to be this story’s conclusion - it can be its start. 

As organisations we can all mobilise our press contacts to highlight the authorities' wilful negligence, the urgency of tackling the animal abuse in this case, the injustice of Wayne's sentencing and Qing's story of freedom.

𝐀𝐬 𝐢𝐧𝐝𝐢𝐯𝐢𝐝𝐮𝐚𝐥𝐬 𝐰𝐞 𝐜𝐚𝐧 𝐚𝐥𝐥 𝐜𝐨𝐧𝐭𝐫𝐢𝐛𝐮𝐭𝐞 𝐭𝐨 𝐭𝐡𝐞 𝐦𝐨𝐦𝐞𝐧𝐭𝐮𝐦 𝐛𝐲 𝐬𝐡𝐚𝐫𝐢𝐧𝐠 𝐚𝐧𝐝 𝐜𝐨𝐦𝐦𝐞𝐧𝐭𝐢𝐧𝐠 𝐨𝐧 𝐩𝐨𝐬𝐭𝐬.

We’ve all seen how a ‘backfire effect’ like this can work for a cause: Mandela’s 27-year imprisonment became a symbol of struggle and international attention; King’s imprisonment highlighted injustices faced by African Americans; force feeding hunger-striking suffragettes caused public outrage; Rosa Park’s imprisonment catalysed the successful Montgomery bus boycott; Aung San Suu Kyi’s prolonged house arrest drew international pressure; Gandhi’s arrests, Pussy Riot, Chicago 7, Preston 3, ... #backfire can lead to victory. 

Sentencing of activists, rather than suppressing movements, leads to press attention and visibility. Wayne is knowingly sacrificing himself. Wayne’s sentencing day is a rare opportunity to benefit from a ‘backfire effect’. But to reap these rewards we need a small collective effort from each of us to build momentum. 
 
𝐓𝐨 𝐭𝐚𝐤𝐞 𝐚𝐝𝐯𝐚𝐧𝐭𝐚𝐠𝐞 𝐨𝐟 𝐭𝐡𝐢𝐬 𝐟𝐨𝐫 𝐟𝐞𝐥𝐥𝐨𝐰 𝐚𝐧𝐢𝐦𝐚𝐥𝐬, 𝐚𝐥𝐥 𝐰𝐞 𝐡𝐚𝐯𝐞 𝐭𝐨 𝐝𝐨 𝐢𝐬 𝐦𝐨𝐛𝐢𝐥𝐢𝐬𝐞 𝐨𝐮𝐫 𝐩𝐫𝐞𝐬𝐬 𝐜𝐨𝐧𝐭𝐚𝐜𝐭𝐬 𝐚𝐧𝐝 𝐩𝐫𝐢𝐦𝐞 𝐭𝐡𝐞𝐦 𝐰𝐢𝐭𝐡 𝐭𝐡𝐞 𝐬𝐭𝐨𝐫𝐲 𝐚𝐧𝐝 𝐢𝐭𝐬 𝐢𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐜𝐞. 𝐈𝐭’𝐬 𝐚 𝐬𝐦𝐚𝐥𝐥 𝐚𝐜𝐭 𝐢𝐧 𝐜𝐨𝐦𝐩𝐚𝐫𝐢𝐬𝐨𝐧.
 
The suffering at these farms is not in question - they have admitted it on the stand. The question is whether the public is required to tolerate that kind of abuse, and whether we should criminalize actions to alleviate this grotesque suffering or not. The question is are we ready to act as a movement and as leaders, and to drive a widespread public conversation - we have 10 days.
 
This is our moment - let's seize it!""

Animal Think Tank Direction Lead, Mark Westcombe

🚨 Please mobilise your organisation's comms teams and prime your best media contacts. And please comment on and share posts on social media. There’s a DxE press release in the comments, and backfire press release for use. 

#righttorescue #animalwelfare #animalrights #animallaw #vegan",29,2,4,8mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.149Z,,2023-11-22T10:40:43.386Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7130909906810871808,https://media.licdn.com/dms/image/D4E22AQFB7_jt0wOWCQ/feedshare-shrink_800/0/1700136495598?e=1725494400&v=beta&t=Yi6ldcOm1_k8OzVBmMjtirU0n7tTfiC3ElpLBIzRHRc,Image,"🎞️ 𝙍𝙚𝙖𝙙𝙮 𝙩𝙤 𝙩𝙖𝙠𝙚 𝙖 𝙛𝙡𝙖𝙨𝙝𝙗𝙖𝙘𝙠 𝙩𝙤 𝙩𝙝𝙚 𝙖𝙣𝙞𝙢𝙖𝙡 𝙛𝙧𝙚𝙚𝙙𝙤𝙢 𝙢𝙤𝙫𝙚𝙢𝙚𝙣𝙩? 🐇 


Remembering the past gives power to the present. Narratives hold the transformative power to shape cultures and movements, and the Animal Freedom movement is no exception. In our upcoming webinar, we will dive deep into the rich history of animal freedom narratives and understand how they've evolved over time to become today's movement. 

Book your calendar for...

⏰ November 30th, Thursday, 4:30 - 5:30 PM (GMT)
 
⏳ Space is limited, and our webinars fill up quickly.⏳
 
🎟️ Sign up and 𝘀𝗲𝗰𝘂𝗿𝗲 𝘆𝗼𝘂𝗿 𝗳𝗿𝗲𝗲 𝘁𝗶𝗰𝗸𝗲𝘁 now! 🙌 https://lnkd.in/eGryKGrd
 
 
#vegan #narrative #animalrights #animalfreedom",8,0,3,8mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:43.150Z,,2023-11-16T13:30:07.683Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7125791154154971137,https://media.licdn.com/dms/image/D4D22AQF8d_D_rauiEw/feedshare-shrink_800/0/1698694931337?e=1725494400&v=beta&t=LM223J-jDM7mxKdvMCoYkeWKzO1rYJBN3tQvNg2QB2E,Image,"Every Thursday, we hold a session to remind ourselves why we are here. 💙

This is a space for us to reconnect to our purpose together and remember why we're doing what we're doing - our fellow animals. 🐖🐄🐓

It's a space to feel some of the emotions we tend to detach from in order to do the work such as sadness, grief and anger, as well as emotions such as love, joy, and reverence we feel for/about our animal kin and our connection to them. 🫂

It's a space to come back to our core, share and support. We love these sessions and wanted to share them with you too. 🫶🏻

#vegan #animalfreedom #animalrights #animallovers",25,5,2,8mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:48.674Z,,2023-11-02T10:30:01.948Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7123239357636841472,https://media.licdn.com/dms/image/D4E22AQGeE2SrX-OH8w/feedshare-shrink_800/0/1698153597071?e=1725494400&v=beta&t=kArq63L1nWoIADTFPtqax6er1UPWEkUOrN6Pk3xjShQ,Image,"We're really excited to have been part of the Civil Service #Vegan Network's first conference! 🚀
 
Our Direction Lead, Laila Kassam, PhD, and Strategy Lead, Kangan Upadhye, had the opportunity to attend CSVN's first conference this month. During the event, we had the opportunity to share our ideas for building the power of the Animal Freedom movement and how our work at Animal Think Tank is contributing to this. ✊

♻️ We talked about the ecology of social movements framework, the importance of a shared strategy and narrative, and the power of social networks to shift social norms.
 
🎯 We presented our work on building a network of local campaigning groups, our strategy research, our narrative research, and our efforts to build narrative and strategic unity in the UK movement ecology.
 
🤝 We shared ideas for what the CSVN could be doing and thinking about based on these ideas. For example, connecting with the wider movement ecology, developing and promoting evidence-based policies to meet the government's climate, nature, health, and animal welfare goals, and scaling the network to normalise veganism in the civil service and build the network's power to effect wider change for animals.

If you like our work there are several ways that you can support us. 💙 Find out how: https://lnkd.in/e6GNNcYu

 #animalrights #veganism #animalfreedom #socialmovement",23,2,0,9mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:48.675Z,,2023-10-26T09:30:06.248Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7122521564113162241,https://media.licdn.com/dms/image/D4E22AQEvOlJ5e3kzGQ/feedshare-shrink_800/0/1698141469982?e=1725494400&v=beta&t=VUQrz4KSFjBBAkYqmtjHZY_aPkPRsyjR-Js5XYGvA_s,Image,"If you haven't booked your place yet, today is the last day to register for our next webinar, and there are only a few spaces left! 🚀

Join the conversation tomorrow with our guest speaker, Aidan Kankyoku from Pax Fauna, while we answer the question of how we can convey our message by breaking down defensive reactions to pro-animal messages.

🗓️ Wednesday, October 25th
⏰ 4:30pm-5:30pm (BST)

𝗚𝗲𝘁 𝘆𝗼𝘂𝗿 𝗳𝗿𝗲𝗲 𝘁𝗶𝗰𝗸𝗲𝘁 𝗵𝗲𝗿𝗲: https://lnkd.in/eiGciXyp

#animalrights #animalfreedom #vegan #socialmovement #narratives",1,0,1,9mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:48.676Z,,2023-10-24T09:57:50.936Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7120750587205312512,https://media.licdn.com/dms/image/D4E22AQF8eMcUXjS7kg/feedshare-shrink_800/0/1697719236255?e=1725494400&v=beta&t=5ZwJN8KEH02xychimw1r2kZvkMMTniX6iHZt6RTnfaM,Image,"She was an inspiration to the entire #animalrights movement. ⭐

We are deeply saddened to hear the heartbreaking news that Esther, the Wonder Pig, has passed away. 💔

Just the other day, we mentioned her in our Messaging Guide as a brilliant example of how our movement showcases the abilities of animals through one individual - and Esther was one of them. 🐷 She helped people realise that animals who are farmed possess just as much personality and uniqueness as any animal companion sharing our homes. 

""𝙁𝙤𝙧 𝙢𝙚, 𝙀𝙨𝙩𝙝𝙚𝙧 𝙧𝙚𝙖𝙡𝙡𝙮 𝙧𝙚𝙥𝙧𝙚𝙨𝙚𝙣𝙩𝙚𝙙 𝙝𝙤𝙬 𝙛𝙖𝙢𝙞𝙡𝙮 𝙖𝙣𝙙 𝙡𝙤𝙫𝙚 𝙘𝙤𝙢𝙚𝙨 𝙞𝙣 𝙖𝙡𝙡 𝙛𝙤𝙧𝙢𝙨, 𝙖𝙣𝙙 𝙨𝙝𝙚 𝙧𝙚𝙢𝙞𝙣𝙙𝙨 𝙖𝙡𝙡 𝙤𝙛 𝙪𝙨 𝙤𝙛 𝙩𝙝𝙚 𝙞𝙢𝙥𝙤𝙧𝙩𝙖𝙣𝙘𝙚 𝙤𝙛 𝙨𝙚𝙚𝙞𝙣𝙜 𝙨𝙤𝙢𝙚𝙤𝙣𝙚 𝙛𝙤𝙧 𝙬𝙝𝙤 𝙩𝙝𝙚𝙮 𝙧𝙚𝙖𝙡𝙡𝙮 𝙖𝙧𝙚. 𝙍𝙄𝙋 𝙀𝙨𝙩𝙝𝙚𝙧, 𝙖𝙣𝙙 𝙩𝙝𝙖𝙣𝙠𝙨 𝙛𝙤𝙧 𝙡𝙚𝙖𝙙𝙞𝙣𝙜 𝙩𝙝𝙚 𝙬𝙖𝙮 𝙩𝙤 𝙖 𝙗𝙚𝙩𝙩𝙚𝙧 𝙛𝙪𝙩𝙪𝙧𝙚. 𝙎𝙤𝙢𝙚 𝙙𝙖𝙮 𝙨𝙤𝙤𝙣 𝙬𝙚'𝙡𝙡 𝙡𝙞𝙫𝙚 𝙞𝙣 𝙖 𝙬𝙤𝙧𝙡𝙙 𝙬𝙝𝙚𝙧𝙚 𝙚𝙫𝙚𝙧𝙮𝙤𝙣𝙚 - 𝙣𝙤 𝙢𝙖𝙩𝙩𝙚𝙧 𝙩𝙝𝙚𝙞𝙧 𝙜𝙚𝙣𝙙𝙚𝙧, 𝙧𝙖𝙘𝙚 𝙤𝙧 𝙨𝙥𝙚𝙘𝙞𝙚𝙨 - 𝙬𝙞𝙡𝙡 𝙗𝙚 𝙖𝙘𝙘𝙚𝙥𝙩𝙚𝙙 𝙖𝙣𝙙 𝙡𝙤𝙫𝙚𝙙 𝙛𝙤𝙧 𝙬𝙝𝙤 𝙩𝙝𝙚𝙮 𝙖𝙧𝙚.""

""𝙄 𝙬𝙖𝙨𝙣'𝙩 𝙛𝙤𝙧𝙩𝙪𝙣𝙖𝙩𝙚 𝙚𝙣𝙤𝙪𝙜𝙝 𝙩𝙤 𝙢𝙚𝙚𝙩 𝙀𝙨𝙩𝙝𝙚𝙧, 𝙗𝙪𝙩 𝙮𝙤𝙪 𝙘𝙤𝙪𝙡𝙙 𝙨𝙚𝙣𝙨𝙚 𝙩𝙝𝙖𝙩 𝙨𝙝𝙚 𝙘𝙤𝙪𝙡𝙙 𝙗𝙧𝙞𝙜𝙝𝙩𝙚𝙣 𝙖𝙣𝙮 𝙧𝙤𝙤𝙢 𝙨𝙝𝙚 𝙚𝙣𝙩𝙚𝙧𝙚𝙙. 𝙎𝙝𝙚 𝙥𝙧𝙤𝙫𝙞𝙙𝙚𝙙 𝙖𝙣 𝙚𝙭𝙖𝙢𝙥𝙡𝙚 𝙤𝙛 𝙝𝙤𝙥𝙚 𝙨𝙞𝙢𝙥𝙡𝙮 𝙗𝙮 𝙡𝙞𝙫𝙞𝙣𝙜 𝙝𝙚𝙧 𝙡𝙞𝙛𝙚 𝙖𝙣𝙙 𝙗𝙚𝙞𝙣𝙜 𝙝𝙚𝙧𝙨𝙚𝙡𝙛,"" say Natalie Braine, our Narrative Researcher and Beth Thomas, our Narrative Lead at Animal Think Tank.

We are grateful for everyone who made it possible for her to live a wonderful life. 💙

Rest in peace, beloved Esther. 🙏

•••

Image: https://lnkd.in/ef2m63Dy",41,4,7,9mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:48.677Z,,2023-10-19T12:40:37.138Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7120343761133416448,https://media.licdn.com/dms/image/D4E22AQEeZlDMvNh2wg/feedshare-shrink_800/0/1697622240737?e=1725494400&v=beta&t=gBIuouu3Hu08umCWKZmaGktIW_BWX-OSO-e1XfPl1u8,Image,"🖐 How many times have you been called '𝙚𝙢𝙤𝙩𝙞𝙤𝙣𝙖𝙡𝙡𝙮 𝙢𝙖𝙣𝙞𝙥𝙪𝙡𝙖𝙩𝙞𝙫𝙚' once you start talking about #animalrights? 

We're inviting you to our webinar happening next week today ⏰, which will address a very common issue every animal rights advocate faces, almost daily. Our issue is highly emotional, yet members of the public are primed to see even mild animal advocate messaging as 'emotionally manipulative,' part of a common defensive reaction against pro-animal messages. 🤨

Our guest speaker, Aidan Kankyoku from Pax Fauna, will answer the question of how we can convey our message by breaking down defensive reactions to pro-animal messages. 💯

⏳ Our webinar is public and free however space is limited. Make sure you book your place today: https://lnkd.in/eiGciXyp

#veganism #animalrightsmovement #animalfreedom",8,2,1,9mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:48.678Z,,2023-10-18T09:44:02.244Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7112047046995369984,https://media.licdn.com/dms/image/D4E22AQHnHI2HaWWIIg/feedshare-shrink_800/0/1695644150867?e=1725494400&v=beta&t=Pu-AQiQ0StVO6kfU5RpstF1NXUee3Tma57QnpbUAPts,Image,"𝙏𝙝𝙞𝙨 𝙞𝙨 𝙚𝙭𝙘𝙞𝙩𝙞𝙣𝙜 ― We're almost fully booked for our upcoming webinar! 🙌


Just like all our other resources, we are hosting this webinar for free. However, there are only 20 free spaces left. 🙋 We strongly encourage you to sign up if you haven't already. You can find the details and the sign-up link here: https://lnkd.in/epG9KZ7A

#animalthinktank #narratives #animalfreedommovement #animalrights",3,0,0,10mo,Post,https://www.linkedin.com/company/animal-think-tank/,2024-08-02T02:52:48.678Z,,2023-09-25T12:15:51.448Z,,
