postUrl,sharedPostUrl,type,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,viewCount,action,profileUrl,timestamp,postTimestamp,videoUrl,sharedJobUrl
https://www.linkedin.com/feed/update/urn:li:activity:7031545715818393600,https://www.forbes.com/sites/briankateman/2022/12/07/if-we-dont-end-factory-farming-soon-it-might-be-here-forever/?sh=6f2d16157e3e,Article,,"""The key technology of our generation isn’t electric cars or TikTok, but rather artificial intelligence; it could impact the future, and our perception of the moral acceptability and the sheer existence of factory farms, for millions of years to come""",12,1,0,1yr,775,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:05.177Z,2023-02-15T08:52:18.453Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7024033993670934528,https://podcasts.apple.com/us/podcast/making-data-simple/id605818735?i=1000592409737,Article,,"ChatGPT is quickly having an incredible impact on new business. Meet Sam Tucker 🌱 ⓥ, CEO of VEG3. Growing vegan businesses with AI-driven marketing
 
Apple
https://lnkd.in/gu3v3EQJ
 
Spotify
https://lnkd.in/dMkfNE_b
 
Google
https://lnkd.in/deJ-ue7P",29,0,2,1yr,,Sam Tucker ⓥ reposted this,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:05.178Z,2023-01-25T15:23:24.332Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7027051156208001024,,Document,,"ChatGPT is clearly capable of performing a huge range of different tasks. But when it comes to AI, trying to do everything usually comes at the cost of not doing any one specific task extremely well.

VEG3 on the other hand is solely focused on one thing only, helping vegan businesses increase their impact by improving their marketing.

VEG3 is trained on only the highest performing examples of vegan marketing content and soon we'll be rolling out new features that will enable you to accurately predict how well your content will perform before it goes live.

Imagine how much money you could save if instead of wasting it on months of split testing your ads, you could instantly find out which variation will perform best before ever spending a cent.

Imagine how time you could free up if instead of spending hours combing through your social media analytics in a futile attempt to understand why some of your posts go viral and others fall flat, you could have an AI instantly tell you which posts will go viral before you even post them.

Imagine how many more potential customers would find your website if every blog article you posted had already been tested by an AI that predicted exactly how many more monthly visitors your article is likely to attract.

And now, imagine that the same AI that's making those predictions is actually writing all of that content for you as well, constantly learning from your own unique marketing data to create better and more personalised content that becomes increasingly likely to get the results your business is aiming for.

The good news is that you're not going to have to imagine for much longer. If you sign up for our free public beta test, you'll see it for yourself within the next couple of weeks.",18,1,1,1yr,1409,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.970Z,2023-02-02T23:12:31.937Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7025024780672106496,https://www.youtube.com/watch?v=reUZRyXxUs4,Article,,"The future of business success lies in leveraging the power of AI.

Unfortunately, most of these powerful tools are still in the hands of the big players and solely used to make decisions that will increase their bottom line.

But what if every vegan business and animal rights organisation, no matter their size, could have access to this technology to make more data-driven decisions?

In this TED talk with Andrew Ng explores how we can democratize access to AI and unlock its potential for everyone.

The potential of this technology is clearly huge for everyone, but I think it's especially important for vegan businesses and animal rights charities to consider how much more impact they could make by adopting it sooner rather than later.",4,0,0,1yr,337,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.971Z,2023-01-28T09:00:26.361Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7024586519940100096,https://www.linkedin.com/feed/update/urn:li:activity:7024584653105688576/,Image,https://media.licdn.com/dms/image/C4E22AQG0f0NDi2A7MQ/feedshare-shrink_800/0/1674791490404?e=1725494400&v=beta&t=9v36SmUGO1NUCZrTiKenVJ_h_e14pCSLNpDelWepMAI,"Do you want a free month of access to the VEG3 Starter Plan (valued at $39USD)? If so, fill out this quick survey for guaranteed access.",4,0,0,1yr,238,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.972Z,2023-01-27T03:58:56.860Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7021211457405034496,,Image,https://media.licdn.com/dms/image/C5622AQEbF9hA6c_GJA/feedshare-shrink_800/0/1673987257645?e=1725494400&v=beta&t=bVENIKxltDthbNwMq4dovsVNkteyLJ3RvRJ_AoSaQlE,"50% of vegan businesses have literally ZERO reliable ways to analyse their marketing data 😲

That's the result of a poll I ran in a Facebook group I admin for vegan business owners and it shows that vegan businesses are significantly behind the curve when it comes to making data-driven marketing decisions.

To give some perspective on how far behind the industry standard this is: more than 80% of marketing industry experts currently use some form of artificial intelligence in their online marketing activities.

But in the vegan business world, we've got it completely backwards. 

Almost 80% of vegan business owners reported that they either ""never"" or ""only occasionally"" use ANY type of data to drive their marketing decisions and less than 20% are using marketing technology that is up-to-date and incorporating AI.

If we want vegan businesses to succeed against their animal-harming competitors, this needs to change.",9,7,0,1yr,820,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.973Z,2023-01-17T20:27:39.246Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7020484148385480704,,Poll,,"Are vegan businesses ahead of the curve or behind it when it comes to their digital marketing? 🤔

I'm curious to find out what the average marketing tech-stack looks like for vegan businesses and how it compares to the marketing industry as a whole.

Is your marketing department (or agency) making data-driven decisions?",1,0,0,1yr,500,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.975Z,2023-01-15T20:17:35.263Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7019050044171460608,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C5605AQFvFdOiEaY8TQ/videocover-high/0/1673471921621?e=1723244400&v=beta&t=GW0iAUrE8DEr0xG8CxrPBAUB9rAJNr2uELsxvELnXuo,"Everything about this video is generated by AI, from the script to the voice to the video! 😲

The technology for audio and video generation isn't as far ahead as it is for written text yet, but that's going to change rapidly.

When it does, it will have huge implications for digital marketing and sales, allowing for true hyper-personalisation at scale.

The businesses that stay ahead of the curve and learn about this technology now will end up miles ahead of the businesses that are slow to evolve.

That's why I founded VEG3, to ensure all vegan businesses have access to the latest and most cutting edge AI technology, fine-tuned specifically to be of maximum value to vegan businesses.

Three different AI models were used to create this video, VEG3 for the text generation, Descript for the audio generation and D-ID for the video generation.

Our text generation models for VEG3 run on the largest language model in the world that's publicly available and are regularly fine-tuned on ever-increasingly large datasets of marketing copy that have been proven to work for vegan businesses.

We're also going to be releasing predictive analytics models soon that use those large sets of marketing data to predict how well social media posts, digital advertisements and blog articles will perform, allowing you to split test your content before it ever goes live.

That's just the very tip of the iceberg when it comes to what VEG3 will be able to do for vegan businesses in 2023.

So if you haven't already, please sign up to our public beta test at https://veg3.ai/ to see for yourself how VEG3 can help you grow your vegan business.",17,1,0,1yr,973,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.977Z,2023-01-11T21:18:58.174Z,blob:https://www.linkedin.com/da99d0fd-904b-4c5d-a484-b4b79501ea2c,
https://www.linkedin.com/feed/update/urn:li:activity:7017008720635121664,,Image,https://media.licdn.com/dms/image/C4E22AQGv1eH_gi2A4Q/feedshare-shrink_800/0/1672985247347?e=1725494400&v=beta&t=DxxkqVmS3xEa-ApypLTAWqaXm_tKwSvHf5FFC-J5Vy8,"We started this year in a tent in the middle of the forest, with no one around except for each other, our dog and a notepad full of all the things we're going to achieve in 2023 🥳

As the owners of multiple vegan businesses in the digital marketing space, it's pretty rare for us to go for long without looking at a screen! 💻

But starting the year unplugged from the virtual world surrounded by loved ones and nature was a great way to recharge and refocus 🧘

Now we're back and we're ready to massively scale up the number of vegan businesses we can help to grow their profits and their impact for animals! 🌱",45,4,0,1yr,2059,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.978Z,2023-01-06T06:07:28.717Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7014433605061857280,https://www.linkedin.com/feed/update/urn:li:activity:7014372083434422272/,Image,https://media.licdn.com/dms/image/C4E22AQEqSmq9uw2O2w/feedshare-shrink_800/0/1672356623841?e=1725494400&v=beta&t=TJCksCIp6Vx-_gxG5RM8fxz7gYTirgO-9x03My0QE_k,"More than 200 people have been beta-testing our vegan AI marketing software and its performance has absolutely skyrocketed as a result 🚀

I've been hard at work behind the scenes building some revolutionary new features that have never been seen before in any AI copywriting software and I can't wait to share them with you all in 2023!

On top of that, all of our existing AI text generation models will be getting a serious upgrade soon. We'll be retraining them with much larger datasets on much more powerful large language models in the new year.

You've probably heard a lot about ChatGPT by Open AI recently, but what you might not know is that VEG3 also uses technology from Open AI in our own software.

So as soon as they publicly release new models, we use them to make VEG3 even better by combining the world's most powerful large language models with enormous amounts of marketing data from vegan businesses.

The result is already something that produces far better quality marketing copy for vegan businesses than any other AI copywriting tool on the market, but that's only the very tip of the iceberg compared to what VEG3 will be capable of in 2023.

My partner and I are headed away and unplugging from the digital world for a few days to celebrate the new year and everything we've achieved in 2022, but if you want to start 2023 off on the right foot for your vegan business, send me a message or leave a comment and I'll get back to you as soon as I'm back online.",11,1,0,1yr,495,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.980Z,2022-12-30T03:34:53.321Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7013928050757099520,,Text,,"If you have experience in sales and a passion for helping animals by growing vegan businesses, this could be the perfect job for you!",7,1,0,1yr,565,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.981Z,2022-12-28T18:05:59.782Z,,https://www.linkedin.com/jobs/view/3416827886/
https://www.linkedin.com/feed/update/urn:li:activity:7013633860001234945,https://www.linkedin.com/feed/update/urn:li:activity:7013628694313226241/,Video (LinkedIn Source),https://media.licdn.com/dms/image/C4E05AQG21qOen-jnmQ/feedshare-thumbnail_720_1280/0/1672179331607?e=1723244400&v=beta&t=FCH6PVfyJfJv4M2B0Zd3R372GTbrZd4LeJMKkNESH-U,Why waste your time responding to anti-vegan comments when you can get an AI to do it for you?,9,5,0,1yr,400,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.982Z,2022-12-27T22:36:59.240Z,blob:https://www.linkedin.com/36c916e7-71ec-4e7a-b048-41ffb335dc19,
https://www.linkedin.com/feed/update/urn:li:activity:7011437536564641793,,Text,,"Would you rather spend 2023 using your marketing or sales expertise to save animals by growing vegan businesses or continue working a job you hate just to pay the bills? 🤔

If saving animals is the obvious answer (and you have experience in marketing or sales) I might just have the perfect job for you.

If you're interested in learning more, leave a comment below or send me a message.

And if you know anyone else who might be interested, tag them in the comments.",15,12,0,1yr,1184,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.983Z,2022-12-21T21:09:34.927Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7008579833332965376,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C4E05AQHMZP9hx9uHOA/feedshare-thumbnail_720_1280/0/1670975518674?e=1723244400&v=beta&t=fYGPGbJJ4eQFSRe_wLv36BFp2IPpDYDbGVmwR5r9iIo,"Marketing can be a challenge for vegan businesses, but it doesn't have to be. Especially not now that VEG3 has these game-changing new features.

Now you can use the ""freestyle writer"" to write literally ANY kind of copy with artificial intelligence, including raps and haikus.

We've also introduced an ""edit"" function that uses AI to rewrite your text in any way you ask it to.

We've also added a notepad to edit your work in and the option to generate multiple variations of copy at once.

On top of all that, we've retrained our 3 most popular models so they give better quality responses and make less mistakes.

Try it out for free here: https://veg3.ai",6,0,2,1yr,657,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.985Z,2022-12-13T23:54:05.383Z,blob:https://www.linkedin.com/f71aeddb-a7e2-444f-a507-a4bb08678d74,
https://www.linkedin.com/feed/update/urn:li:activity:7007923295387832320,,Document,,"It's time for a harsh truth. Most vegan business owners are completely wasting their time and money on social media.

Is social media important for growing your business? Absolutely!

But spending hours staring at a screen and struggling to think of captions or ideas for posts that don't even have a strategy behind them is not a productive way to do it.

Social media doesn't have to be so hard. In fact, you could be putting out 10 times more content in half the time and still have that content be better quality than what you're posting now.

All you have to do is implement these 3 simple tips.

#veganbusiness #socialmedia #veganmarketing",6,1,0,1yr,797,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.987Z,2022-12-12T04:25:14.539Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7006840996525129728,https://www.youtube.com/watch?v=fIa9h71p4X8,Article,,Could artificial intelligence be the most powerful tool that vegan business owners and animal rights activists have in our marketing toolkit? 🤔,4,0,0,1yr,256,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.988Z,2022-12-09T04:44:34.382Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7006721256184020992,,Image,https://media.licdn.com/dms/image/C4E22AQFvjyVHW-fGkg/feedshare-shrink_800/0/1670532524691?e=1725494400&v=beta&t=x7uCKwwSXUr0Jfrvm0RSAY8xxnicE8UXPEFqo3wieDA,"Hot take: Artificial Intelligence is NOT stealing from artists and anyone who says they are doesn't understand how AI actually works.

There's a lot of misinformation being spread at the moment about this and many people are falsely claiming that all these generators are doing is sampling or ""mashing together"" pre-existing images stolen from human artists.

The reality is that AI models are actually learning from images they ""see"". They're not ""stealing"" those images.

We're going to be explaining the truth about how AI image generators actually work in an upcoming blog article on VEG3 (https://veg3.ai/).

Let me know in the comments if you'd be interested in reading it.",17,2,0,1yr,1045,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.989Z,2022-12-08T20:48:46.060Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7003221313523703808,,Image,https://media.licdn.com/dms/image/C4E22AQEkmuEmepTCeQ/feedshare-shrink_800/0/1669698073350?e=1725494400&v=beta&t=bXihfGRn0drwCtdHTJBzo8sMen5S-F7VfuffYkjzwJw,"Weekly reminder to #buylocal and to buy #vegan 🙌

Together we can save a lot more animals than either of us could on our own!

#supportsmallbusinesses",0,0,2,1yr,,Sam Tucker ⓥ reposted this,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.990Z,2022-11-29T05:01:14.704Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7002792349445545984,https://www.facebook.com/donate/1287637978700520/845031790261496/,Article,,"Help me celebrate my 27th rotation around the sun by donating to help animals by funding crucially important research on effective animal advocacy!

Anyone who knows me knows that I'm a huge advocate of making data-driven decisions in both animal rights activism and marketing for vegan businesses. 

I've experienced first-hand the enormous difference that this kind of research makes in the effectiveness of our communication strategies, both professionally and personally, as well as in both non-profit and for-profit spaces.

For example, a study that I read on Faunalytics about which terminology consumers prefer in descriptions of vegan leather helped me achieve a 1200% better cost-per-result for a vegan fashion company I ran ads for last year, and another study I read on Faunalytics several years ago helped me more than double the number of people who took a leaflet about veganism from me when I worked for a non-profit animal rights organisation.

My belief in the power of data to help animals is embedded in everything I do. 

I use it to achieve better marketing results for clients through Vegan Creative Compass, to train smarter and more powerful artificial intelligence models through VEG3, to educate about effective communication strategies through Vegcademy and to connect the right vegan freelancers with the right vegan businesses through Vegan Media Market.

Organisations like Faunalytics are absolutely crucial in gathering the data and insights that make this kind of work possible, not just for me, but for the entire vegan movement as a whole.

So if you're in a position to be able to donate, please consider giving whatever you can afford.",1,0,0,1yr,293,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.992Z,2022-11-28T00:36:41.698Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7001267412176097280,https://youtu.be/_-hrmuPGUDE,Article,,"If you run a vegan business and you're not utilising either of these marketing tools, you're severely limiting the growth of your business and its potential impact for animals 😮",5,0,0,1yr,411,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.993Z,2022-11-23T19:37:08.321Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7000998900543188992,,Image,https://media.licdn.com/dms/image/C4E22AQE_VPYAU2xRmA/feedshare-shrink_800/0/1669168209568?e=1725494400&v=beta&t=Vbknm96RUc6ibJ5i3gEHwW916ht6xr_ADfudc4o2HdI,"That awkward moment when you try to justify eating animals because ""they taste good"" and then realise literally every flavour you enjoy actually comes from plants 😮",9,1,0,1yr,637,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:13.993Z,2022-11-23T01:50:10.159Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7000627893156380673,https://vegcatalyst.com/,Article,,"We're excited to announce we have legally changed the name of our company to VegCatalyst Limited 🙌 

We wanted a name that more accurately reflected our mission: to end commercial animal cruelty within our lifetimes by making vegan businesses more profitable than their animal-harming competitors. 

The name VegCatalyst means we are a catalyst for the growth of the #veganmovement.

Our founder, Sam Tucker 🌱 ⓥ also loves that in chemistry, a catalyst is a substance that increases the rate of a reaction without consuming itself in the process, which he thinks is a great analogy for how we should approach our activism for animals.

VegCatalyst is the parent company to Vegan Creative Compass (our full-service vegan digital marketing agency), Vegan Media Market (our vegan freelancer marketplace) and VEG3 - Artificial Intelligence (our vegan AI marketing assistant).

Learn more about everything we do for animals here: https://vegcatalyst.com/",8,0,1,1yr,,Sam Tucker ⓥ reposted this,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.721Z,2022-11-22T01:15:55.105Z,,
https://www.linkedin.com/feed/update/urn:li:activity:7000314018603094016,,Image,https://media.licdn.com/dms/image/C4E22AQGJpktBy_Umdw/feedshare-shrink_800/0/1669004920102?e=1725494400&v=beta&t=LGtG9Bkjl49Sumy3Ku6yof3iWOn2ZByJv3UCgoffNM4,"I'm excited to announce we have legally changed the name of our company to VegCatalyst Limited 😁

We wanted a name that more accurately reflected our mission, which is to end commercial animal cruelty within our lifetimes by making vegan businesses more profitable than their animal-harming competitors. 

The name VegCatalyst means we are a catalyst for the growth of the vegan movement.

The nerd in me also loves that in chemistry, a catalyst is a substance that increases the rate of a reaction without consuming itself in the process, which I think is a great analogy for how we should approach our activism for animals.

VegCatalyst is the parent company to Vegan Creative Compass (our full-service vegan digital marketing agency), Vegan Media Market (our vegan freelancer marketplace) and VEG3 - Artificial Intelligence (our vegan AI marketing assistant).

Learn more about everything we do for animals here: https://vegcatalyst.com/",24,1,0,1yr,1304,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.722Z,2022-11-21T04:28:41.580Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6999204239977631744,,Poll,,"Meat grown from cells without killing animals has just been approved for sale in the United States! 

How do you think this will affect the animal-friendly food market? 

Will plant-based meat or cultivated meat have the widest consumer appeal?",4,0,0,1yr,1001,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.723Z,2022-11-18T02:58:49.737Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6998890726998605824,https://www.wired.com/story/lab-grown-meat-approval/?fbclid=IwAR24Wkif79SKI7nLobPbKjZKAagfqRMvcf1hm-eeFq9YcY_PP6hxD2cHRn0,Article,,"Slaughter-free meat has been legally approved for sale in the United States! 😁

With so many new animal-friendly food technologies emerging, a lot of people have asked me which one I think is most likely to replace industrial animal agriculture.

Will it be plant-based meat, cultivated meat, whole plant-based foods, or something else entirely?

The answer is all of the above.

It's easy to assume it's a zero-sum game, where these different types of animal-friendly products have to compete against each other. 

But the reality is that these products don't compete against each other, they compete together against the industry that harms animals.

All of the consumer acceptance studies and market research I've seen on the topic show that there is widespread consumer appeal for all of these products, but that different demographics prefer different products.

Cultivated meat for example shows great promise amongst some of the hardest-to-reach demographics, such as those with high levels of meat attachment. Plant-based meat tends to appeal more to those already trying to eat less meat (or no meat), like flexitarians and existing vegans/vegetarians. Whole foods on the other hand appeal more to health-conscious consumers. 

Will you eat cultivated meat when it's commercially available?

#food #agriculture #vegan #cultivatedmeat #plantbased",23,0,0,1yr,1258,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.725Z,2022-11-17T06:13:02.418Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6998800580567560192,https://www.greenqueen.com.hk/ai-vegan-content-generator/,Article,,"""We took the tool for a test drive and were relatively impressed with the results""",4,0,0,1yr,394,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.726Z,2022-11-17T00:14:49.834Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6998450849437917184,https://vegworldmag.com/elevate-your-vegan-marketing-with-the-newest-artificial-intelligence-technology/,Article,,"“Ultimately, the goal is to make VEG3 the only marketing tool you need to run a successful plant-based business.”",9,1,0,1yr,370,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.727Z,2022-11-16T01:05:07.435Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6998043099973189632,https://www.forbesindia.com/article/lifes/artificial-intelligence-goes-vegan/81143/1,Article,,Forbes India just covered the artificial intelligence software I developed! 😮,16,0,0,1yr,705,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.727Z,2022-11-14T22:04:52.387Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6997703949675810816,,Image,https://media.licdn.com/dms/image/C4E22AQHBmUkQaZkc6Q/feedshare-shrink_800/0/1668382631312?e=1725494400&v=beta&t=e_WtXCzIuuY7PWzSKZ5DKyH3gWB8CkBaksMmQeiJ8Zc,"Despite the popular saying, everyone judges a booklet by its cover.

In fact, they judge it so much, that when the nonprofit I used to work for let me change the cover of our booklet, it more than doubled the number of booklets I was able to hand out every day.

Eventually, I went on to hand out more than a third of a million leaflets about veganism, and I credit a lot of that to this cover.

So why did I choose this cover and why was it so effective?

Because nothing about it was random. Every single design decision was backed by research.

Internal research within the organisation had shown that leaflets focused on speciesism were our most effective, external research within animal advocacy had shown that social media advertisements with pictures of companion animals beside farmed animals had the highest click-through rates and external research in the wider field of behavioural change had shown the importance of focusing on individual impact and creating intrigue through asking questions.

The key to any successful marketing campaign, whether it's for a business, an individual or a nonprofit, is making data-driven decisions.

There are ultimately only two ways that you can leverage the power of research to improve your marketing performance as a vegan business or charity.

The first is to actually read all of the research yourself. Luckily, that's now a lot easier to do than it was historically, thanks to the research library we've created at VEG3 that summarised 13,000 scientific studies and industry reports into single sentence key findings that you can apply to your marketing strategy today: https://veg3.ai/research

The second is to hire someone who has already done the research. Learning how to effectively promote veganism and vegan products has been the primary focus of my life for more than 14 years now and my team has more than 60 combined years of experience advocating for animals. If you don't have the time to do all of that research yourself and you want help from a team that's dedicated our lives towards it, request more information about working with Vegan Creative Compass today: https://lnkd.in/eT6RKbQ7",14,1,1,1yr,765,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.729Z,2022-11-13T23:37:12.655Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6995489080289468416,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C4E05AQEjtI3MJ32cXA/videocover-high/0/1667854404362?e=1723244400&v=beta&t=gaBd7wnvoBsRMWRTtXjW2-lv8-Qqxufo2b9_3QtIa3A,"I used AI to turn 13,000+ scientific studies about veganism into single-sentence key findings for vegan business owners and animal rights activists.

You can browse the research library or download the full dataset for free here: https://veg3.ai/research",29,7,0,1yr,1972,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.730Z,2022-11-07T20:56:06.643Z,blob:https://www.linkedin.com/430f9d48-f80f-4765-b077-da08c5fed328,
https://www.linkedin.com/feed/update/urn:li:activity:6993808765498064896,,Image,https://media.licdn.com/dms/image/C4E22AQEXgapn9CwzJQ/feedshare-shrink_800/0/1667453947780?e=1725494400&v=beta&t=JJzMiUHj_rwT21D-9SVREv5QCs7CJ_8bSFLwVGc6TPQ,"One of my favourite things about VEG3 is that when anti-vegan trolls comment on its Facebook ads, it can write its own replies 🤯",11,0,0,1yr,663,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.730Z,2022-11-03T05:39:08.378Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6992993490515193856,https://www.linkedin.com/feed/update/urn:li:activity:6992980096361897984/,Image,https://media.licdn.com/dms/image/C4E22AQFLszFnaj7f8A/feedshare-shrink_800/0/1667256377226?e=1725494400&v=beta&t=Gkf2UdSsdmGKa11OW3HmWoHTNXrHc43k32zchlFrQRY,"Happy world vegan day, everyone! 🎉 I'm very proud to work with such an incredible team of vegans and animal activists fighting every day to make the world a better place for animals, both within their work and outside of it",12,1,0,1yr,394,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.731Z,2022-10-31T23:39:31.675Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6990906492379930624,,Image,https://media.licdn.com/dms/image/C4E22AQEqPdk7XCTe3g/feedshare-shrink_800/0/1666761991801?e=1725494400&v=beta&t=_mvwgQl1IWFVzQiMwJPnMQlOXosxIp-Mdib0RIi9xPk,"Imagine being able to instantly generate a pro-vegan response to any anti-vegan comment you see online. Now imagine the impact it would have for animals if every animal activist in the world had access to the software that made it possible.

Now stop imagining, because what I just described already exists, and with your help, we can make it even better than it already is.

VEG3 is a vegan artificial intelligence that writes pro-vegan content, including responses to anti-vegan comments as well as social media captions, blogs, emails and even vegan recipes. 

We've released the beta-version of VEG3 and are giving everyone who signs up 5,000 free monthly credits to generate pro-vegan content. 

You can then upvote and downvote any content that VEG3 generates, to help it learn how to be an even more effective advocate for animals. 

Sign up for your free account and help us train VEG3 here: https://veg3.ai",12,2,0,1yr,968,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.732Z,2022-10-26T05:26:32.545Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6990527125518700544,https://open.spotify.com/episode/4A75nyOH572g01kVPgAhJ5,Article,,"I've announced a lot of big changes recently, from launching Vegan Media Market and VEG3 - Artificial Intelligence to changing the name of my agency from ""Creative Compass"" to Vegan Creative Compass, and now changing the name of my podcast from ""Viral Vegan"" to ""Vegcademy""

Believe it or not, there is actually a method to the madness! 

If you want to know why I've made all of these changes recently, check out my latest podcast episode.",13,0,0,1yr,596,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.733Z,2022-10-25T04:19:04.437Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6990180753435148288,https://veg3.ai/post/startup-artificial-intelligence-vegan-business,Article,,"VEG3 can write incredible marketing copy for vegan businesses in seconds, including blogs, social media captions, emails and more!

#marketing #socialmedia #blogs #veganbusiness #artificialintelligence #copywriting #aiforgood",8,3,1,1yr,431,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.735Z,2022-10-24T05:22:42.897Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6990116939662565376,,Image,https://media.licdn.com/dms/image/D4E22AQEytne1-cprtA/feedshare-shrink_800/0/1666573747799?e=1725494400&v=beta&t=F5RW5QIiEKx3QqMH6wffverWY97T8uT5GK2HyohWuUs,"I've been working really hard behind the scenes on building the world's first vegan artificial intelligence marketing assistant and today I'm thrilled to announce its public beta release! 

VEG3 is trained on tens of thousands of examples of successful marketing copy, so it deeply understands not only veganism and the ethics behind it, but also how to write in a way that's effective in selling products, services and ideas.

VEG3 can write blogs, social media captions and emails, create vegan recipes from scratch and can even respond to anti-vegan comments with a pro-vegan argument!

It's completely free to use VEG3 to generate up to 3,000 words of marketing copy per month, so go ahead and sign up for a free account here: https://veg3.ai/",44,5,3,1yr,1949,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.736Z,2022-10-24T01:09:08.508Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6985722980995645441,https://vegconomist.com/company-news/vegan-media-market-launch,Article,,My new freelancer marketplace for vegans just got covered in vegconomist - the vegan business magazine!,18,1,0,1yr,1034,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:56:22.736Z,2022-10-11T22:09:07.126Z,,
