Entity,Code,Year,Rabbits | 00001140 || Stocks | 005112 || animals
Southern Europe (FAO),,1971,36022000
Southern Europe (FAO),,1972,39638000
Southern Europe (FAO),,1973,42056000
Southern Europe (FAO),,1974,46227000
Southern Europe (FAO),,1975,47674000
Southern Europe (FAO),,1976,47772000
Southern Europe (FAO),,1977,49763000
Southern Europe (FAO),,1978,52620000
Southern Europe (FAO),,1979,58161000
Southern Europe (FAO),,1980,59503000
Southern Europe (FAO),,1981,61348000
Southern Europe (FAO),,1982,61768000
Southern Europe (FAO),,1983,60781000
Southern Europe (FAO),,1984,61519000
Southern Europe (FAO),,1985,62674000
Southern Europe (FAO),,1986,63180000
Southern Europe (FAO),,1987,64256000
Southern Europe (FAO),,1988,66208000
Southern Europe (FAO),,1989,63008000
Southern Europe (FAO),,1990,61976000
Southern Europe (FAO),,1991,8250000
Southern Europe (FAO),,1992,8376000
Southern Europe (FAO),,1993,8511000
Southern Europe (FAO),,1994,8544000
Southern Europe (FAO),,1995,8169000
Southern Europe (FAO),,1996,8187000
Southern Europe (FAO),,1997,8147000
Southern Europe (FAO),,1998,8169000
Southern Europe (FAO),,1999,8107000
Southern Europe (FAO),,2000,8109000
Southern Europe (FAO),,2001,8119000
Southern Europe (FAO),,2002,8005000
Southern Europe (FAO),,2003,7934000
Southern Europe (FAO),,2004,7863000
Southern Europe (FAO),,2005,7771000
Southern Europe (FAO),,2006,7708000
Southern Europe (FAO),,2007,7676000
Southern Europe (FAO),,2008,7634000
Southern Europe (FAO),,2009,7608000
Southern Europe (FAO),,2010,7660000
Southern Europe (FAO),,2011,7698000
Southern Europe (FAO),,2012,7664000
Southern Europe (FAO),,2013,7691000
Southern Europe (FAO),,2014,7346000
Southern Europe (FAO),,2015,6746000
Southern Europe (FAO),,2016,7150000
Southern Europe (FAO),,2017,7256000
Southern Europe (FAO),,2018,7090000
Southern Europe (FAO),,2019,6969000
Southern Europe (FAO),,2020,6977000
Southern Europe (FAO),,2021,6978000
Spain,ESP,1961,4200000
Spain,ESP,1962,4132000
Spain,ESP,1963,4071000
Spain,ESP,1964,3771000
Spain,ESP,1965,3750000
Spain,ESP,1966,4066000
Spain,ESP,1967,4057000
Spain,ESP,1968,4484000
Spain,ESP,1969,4381000
Spain,ESP,1970,4171000
Spain,ESP,1971,4100000
Spain,ESP,1972,4000000
Spain,ESP,1973,3970000
Spain,ESP,1974,3937000
Spain,ESP,1975,3800000
Spain,ESP,1976,3700000
Spain,ESP,1977,3400000
Spain,ESP,1978,3266000
Spain,ESP,1979,3000000
Spain,ESP,1980,1618000
Spain,ESP,1981,1734000
Spain,ESP,1982,2267000
Spain,ESP,1983,1767000
Spain,ESP,1984,1800000
Spain,ESP,1985,1820000
Spain,ESP,1986,1846000
Spain,ESP,1987,1800000
Spain,ESP,1988,1370000
Spain,ESP,1989,1150000
Spain,ESP,1990,1130000
Switzerland,CHE,1961,700000
Switzerland,CHE,1962,700000
Switzerland,CHE,1963,700000
Switzerland,CHE,1964,700000
Switzerland,CHE,1965,700000
Switzerland,CHE,1966,1286000
Switzerland,CHE,1967,1250000
Switzerland,CHE,1968,1200000
Switzerland,CHE,1969,1200000
Switzerland,CHE,1970,1150000
Switzerland,CHE,1971,1150000
Switzerland,CHE,1972,1100000
Switzerland,CHE,1973,1059000
Switzerland,CHE,1974,1000000
Switzerland,CHE,1975,1000000
Switzerland,CHE,1976,1000000
Switzerland,CHE,1977,950000
Switzerland,CHE,1978,938000
Switzerland,CHE,1979,900000
Switzerland,CHE,1980,900000
Switzerland,CHE,1981,900000
Switzerland,CHE,1982,900000
Switzerland,CHE,1983,900000
Switzerland,CHE,1984,900000
Switzerland,CHE,1985,900000
Switzerland,CHE,1986,900000
Switzerland,CHE,1987,900000
Switzerland,CHE,1988,900000
Switzerland,CHE,1989,600000
Switzerland,CHE,1990,470000
Switzerland,CHE,1991,234000
Switzerland,CHE,1992,234000
Switzerland,CHE,1993,234000
Switzerland,CHE,1994,234000
Switzerland,CHE,1995,102000
Switzerland,CHE,1996,104000
Switzerland,CHE,1997,107000
Switzerland,CHE,1998,94000
Switzerland,CHE,1999,91000
Switzerland,CHE,2000,81000
Switzerland,CHE,2001,73000
Switzerland,CHE,2002,97000
Switzerland,CHE,2003,90000
Switzerland,CHE,2004,90000
Switzerland,CHE,2005,73000
Switzerland,CHE,2006,70000
Switzerland,CHE,2007,78000
Switzerland,CHE,2008,71000
Switzerland,CHE,2009,80000
Switzerland,CHE,2010,100000
Switzerland,CHE,2011,98000
Switzerland,CHE,2012,80000
Switzerland,CHE,2013,79000
Switzerland,CHE,2014,77000
Switzerland,CHE,2015,72000
Switzerland,CHE,2016,71000
Switzerland,CHE,2017,63000
Switzerland,CHE,2018,62000
Switzerland,CHE,2019,61000
Switzerland,CHE,2020,54000
Switzerland,CHE,2021,49000
Syria,SYR,1969,85000
Syria,SYR,1970,99000
Syria,SYR,1971,98000
Syria,SYR,1972,75000
Syria,SYR,1973,63000
Syria,SYR,1974,91000
Syria,SYR,1975,110000
Syria,SYR,1976,120000
Syria,SYR,1977,121000
Syria,SYR,1978,125000
Syria,SYR,1979,119000
Syria,SYR,1980,118000
Syria,SYR,1981,126000
Syria,SYR,1982,126000
Syria,SYR,1983,115000
Syria,SYR,1984,95000
Syria,SYR,1985,88000
Syria,SYR,1986,90000
Syria,SYR,1987,124000
Syria,SYR,1988,181000
Syria,SYR,1989,190000
Syria,SYR,1990,136000
Syria,SYR,1991,140000
Syria,SYR,1992,148000
Syria,SYR,1993,170000
Syria,SYR,1994,190000
Syria,SYR,1995,203000
Syria,SYR,1996,202000
Syria,SYR,1997,186000
Syria,SYR,1998,180000
Syria,SYR,1999,171000
Syria,SYR,2000,166000
Syria,SYR,2001,140000
Syria,SYR,2002,136000
Syria,SYR,2003,127000
Syria,SYR,2004,129000
Syria,SYR,2005,134000
Syria,SYR,2006,137000
Syria,SYR,2007,144000
Syria,SYR,2008,146000
Syria,SYR,2009,148000
Syria,SYR,2010,142000
Syria,SYR,2011,142000
Syria,SYR,2012,142000
Syria,SYR,2013,123000
Syria,SYR,2014,121000
Syria,SYR,2015,114000
Syria,SYR,2016,119000
Syria,SYR,2017,97000
Syria,SYR,2018,98000
Syria,SYR,2019,95000
Syria,SYR,2020,90000
Syria,SYR,2021,89000
Taiwan,TWN,1961,60000
Taiwan,TWN,1962,68000
Taiwan,TWN,1963,65000
Taiwan,TWN,1964,63000
Taiwan,TWN,1965,68000
Taiwan,TWN,1966,91000
Taiwan,TWN,1967,93000
Taiwan,TWN,1968,88000
Taiwan,TWN,1969,75000
Taiwan,TWN,1970,85000
Taiwan,TWN,1971,84000
Taiwan,TWN,1972,85000
Taiwan,TWN,1973,90000
Taiwan,TWN,1974,100000
Taiwan,TWN,1975,110000
Taiwan,TWN,1976,120000
Taiwan,TWN,1977,130000
Taiwan,TWN,1978,130000
Taiwan,TWN,1979,136000
Taiwan,TWN,1980,138000
Taiwan,TWN,1981,144000
Taiwan,TWN,1982,120000
Taiwan,TWN,1983,115000
Taiwan,TWN,1984,93000
Taiwan,TWN,1985,90000
Taiwan,TWN,1986,98000
Taiwan,TWN,1987,122000
Taiwan,TWN,1988,136000
Taiwan,TWN,1989,165000
Taiwan,TWN,1990,172000
Taiwan,TWN,1991,161000
Taiwan,TWN,1992,139000
Taiwan,TWN,1993,128000
Taiwan,TWN,1994,112000
Taiwan,TWN,1995,87000
Taiwan,TWN,1996,79000
Taiwan,TWN,1997,76000
Taiwan,TWN,1998,55000
Taiwan,TWN,1999,55000
Taiwan,TWN,2000,43000
Taiwan,TWN,2001,40000
Taiwan,TWN,2002,42000
Taiwan,TWN,2003,38000
Taiwan,TWN,2004,32000
Taiwan,TWN,2005,35000
Taiwan,TWN,2006,37000
Taiwan,TWN,2007,38000
Taiwan,TWN,2008,38000
Taiwan,TWN,2009,40000
Taiwan,TWN,2010,40000
Taiwan,TWN,2011,50000
Taiwan,TWN,2012,55000
Taiwan,TWN,2013,60000
Taiwan,TWN,2014,60000
Taiwan,TWN,2015,61000
Taiwan,TWN,2016,63000
Taiwan,TWN,2017,67000
Taiwan,TWN,2018,76000
Taiwan,TWN,2019,81000
Taiwan,TWN,2020,85000
Taiwan,TWN,2021,89000
Tajikistan,TJK,1992,12000
Tajikistan,TJK,1993,12000
Tajikistan,TJK,1994,14000
Tajikistan,TJK,1995,14000
Tajikistan,TJK,1996,9000
Tajikistan,TJK,1997,10000
Tajikistan,TJK,1998,9000
Tajikistan,TJK,1999,11000
Tajikistan,TJK,2000,17000
Tajikistan,TJK,2001,25000
Tajikistan,TJK,2002,28000
Tajikistan,TJK,2003,31000
Tajikistan,TJK,2004,36000
Tajikistan,TJK,2005,36000
Tajikistan,TJK,2006,36000
Tajikistan,TJK,2007,36000
Tajikistan,TJK,2008,41000
Tajikistan,TJK,2009,48000
Tajikistan,TJK,2010,54000
Tajikistan,TJK,2011,58000
Tajikistan,TJK,2012,61000
Tajikistan,TJK,2013,84000
Tajikistan,TJK,2014,68000
Tajikistan,TJK,2015,71000
Tajikistan,TJK,2016,75000
Tajikistan,TJK,2017,80000
Tajikistan,TJK,2018,86000
Tajikistan,TJK,2019,83000
Tajikistan,TJK,2020,86000
Tajikistan,TJK,2021,88000
Togo,TGO,1984,2000
Togo,TGO,1985,6000
Togo,TGO,1986,9000
Togo,TGO,1987,17000
Togo,TGO,1990,0
Togo,TGO,1991,0
Togo,TGO,1992,0
Togo,TGO,1993,0
Togo,TGO,1994,0
Togo,TGO,1995,0
Togo,TGO,1996,0
Togo,TGO,1997,0
Togo,TGO,1998,0
Togo,TGO,1999,0
Togo,TGO,2000,0
Togo,TGO,2001,0
Togo,TGO,2002,0
Togo,TGO,2003,0
Togo,TGO,2004,0
Togo,TGO,2005,0
Togo,TGO,2006,0
Togo,TGO,2007,0
Togo,TGO,2008,0
Togo,TGO,2009,0
Togo,TGO,2010,0
Togo,TGO,2011,0
Togo,TGO,2012,0
Togo,TGO,2013,0
Togo,TGO,2014,0
Togo,TGO,2015,0
Togo,TGO,2016,0
Togo,TGO,2017,0
Togo,TGO,2018,0
Togo,TGO,2019,0
Togo,TGO,2020,0
Togo,TGO,2021,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,6000
Trinidad and Tobago,TTO,2009,6000
Trinidad and Tobago,TTO,2010,5000
Trinidad and Tobago,TTO,2011,2000
Trinidad and Tobago,TTO,2012,6000
Trinidad and Tobago,TTO,2013,4000
Trinidad and Tobago,TTO,2014,5000
Trinidad and Tobago,TTO,2015,5000
Trinidad and Tobago,TTO,2016,5000
Trinidad and Tobago,TTO,2017,5000
Trinidad and Tobago,TTO,2018,5000
Trinidad and Tobago,TTO,2019,4000
Trinidad and Tobago,TTO,2020,4000
Trinidad and Tobago,TTO,2021,4000
Turkey,TUR,1977,20000
Turkey,TUR,1978,25000
Turkey,TUR,1979,30000
Turkey,TUR,1980,40000
Turkey,TUR,1981,50000
Turkey,TUR,1982,55000
Turkey,TUR,1983,50000
Turkey,TUR,1984,50000
Turkey,TUR,1985,50000
Turkey,TUR,1986,50000
Turkey,TUR,1987,50000
Turkey,TUR,1988,50000
Turkey,TUR,1989,50000
Turkey,TUR,1990,50000
Turkey,TUR,1991,50000
Turkey,TUR,1992,50000
Turkey,TUR,1993,50000
Turkey,TUR,1994,50000
Turkey,TUR,1995,50000
Turkey,TUR,1996,50000
Turkey,TUR,1997,50000
Turkey,TUR,1998,50000
Turkey,TUR,1999,50000
Turkey,TUR,2000,50000
Turkey,TUR,2001,50000
Turkey,TUR,2002,50000
Turkey,TUR,2003,50000
Turkey,TUR,2004,50000
Turkey,TUR,2005,50000
Turkey,TUR,2006,50000
Turkey,TUR,2007,50000
Turkey,TUR,2008,50000
Turkey,TUR,2009,50000
Turkey,TUR,2010,50000
Turkey,TUR,2011,50000
Turkey,TUR,2012,50000
Turkey,TUR,2013,50000
Turkey,TUR,2014,50000
Turkey,TUR,2015,50000
Turkey,TUR,2016,50000
Turkey,TUR,2017,50000
Turkey,TUR,2018,50000
Turkey,TUR,2019,50000
Turkey,TUR,2020,50000
Turkey,TUR,2021,50000
USSR,OWID_USS,1961,9000000
USSR,OWID_USS,1962,8800000
USSR,OWID_USS,1963,8000000
USSR,OWID_USS,1964,7800000
USSR,OWID_USS,1965,7500000
USSR,OWID_USS,1966,7300000
USSR,OWID_USS,1967,7386000
USSR,OWID_USS,1968,6594000
USSR,OWID_USS,1969,6639000
USSR,OWID_USS,1970,7208000
USSR,OWID_USS,1971,10587000
USSR,OWID_USS,1972,15102000
USSR,OWID_USS,1973,16895000
USSR,OWID_USS,1974,19777000
USSR,OWID_USS,1975,22223000
USSR,OWID_USS,1976,18401000
USSR,OWID_USS,1977,18450000
USSR,OWID_USS,1978,18270000
USSR,OWID_USS,1979,18500000
USSR,OWID_USS,1980,18800000
USSR,OWID_USS,1981,19200000
USSR,OWID_USS,1982,20000000
USSR,OWID_USS,1983,22000000
USSR,OWID_USS,1984,24000000
USSR,OWID_USS,1985,26000000
USSR,OWID_USS,1986,28000000
USSR,OWID_USS,1987,30000000
USSR,OWID_USS,1988,32000000
USSR,OWID_USS,1989,34000000
USSR,OWID_USS,1990,113000000
USSR,OWID_USS,1991,119000000
Ukraine,UKR,1992,6196000
Ukraine,UKR,1993,6795000
Ukraine,UKR,1994,6891000
Ukraine,UKR,1995,6768000
Ukraine,UKR,1996,6367000
Ukraine,UKR,1997,5845000
Ukraine,UKR,1998,5423000
Ukraine,UKR,1999,5673000
Ukraine,UKR,2000,5600000
Ukraine,UKR,2001,5557000
Ukraine,UKR,2002,5912000
Ukraine,UKR,2003,6182000
Ukraine,UKR,2004,5367000
Ukraine,UKR,2005,5219000
Ukraine,UKR,2006,5436000
Ukraine,UKR,2007,5199000
Ukraine,UKR,2008,5136000
Ukraine,UKR,2009,5387000
Ukraine,UKR,2010,5621000
Ukraine,UKR,2011,5355000
Ukraine,UKR,2012,5643000
Ukraine,UKR,2013,5658000
Ukraine,UKR,2014,5461000
Ukraine,UKR,2015,5141000
Ukraine,UKR,2016,5043000
Ukraine,UKR,2017,4940000
Ukraine,UKR,2018,4770000
Ukraine,UKR,2019,4700000
Ukraine,UKR,2020,4523000
Ukraine,UKR,2021,4505000
United Arab Emirates,ARE,1976,4000
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0
United Arab Emirates,ARE,2010,0
United Arab Emirates,ARE,2011,0
United Arab Emirates,ARE,2012,0
United Arab Emirates,ARE,2013,0
United Arab Emirates,ARE,2014,0
United Arab Emirates,ARE,2015,0
United Arab Emirates,ARE,2016,0
United Arab Emirates,ARE,2017,0
United Arab Emirates,ARE,2018,0
United Arab Emirates,ARE,2019,0
United Arab Emirates,ARE,2020,0
United Arab Emirates,ARE,2021,0
Upper-middle-income countries,,1961,27605000
Upper-middle-income countries,,1962,29504000
Upper-middle-income countries,,1963,30524000
Upper-middle-income countries,,1964,32314000
Upper-middle-income countries,,1965,32979000
Upper-middle-income countries,,1966,33848000
Upper-middle-income countries,,1967,35800000
Upper-middle-income countries,,1968,36907000
Upper-middle-income countries,,1969,38902000
Upper-middle-income countries,,1970,41543000
Upper-middle-income countries,,1971,46107000
Upper-middle-income countries,,1972,52879000
Upper-middle-income countries,,1973,56737000
Upper-middle-income countries,,1974,61744000
Upper-middle-income countries,,1975,66764000
Upper-middle-income countries,,1976,65131000
Upper-middle-income countries,,1977,67510000
Upper-middle-income countries,,1978,67427000
Upper-middle-income countries,,1979,72883000
Upper-middle-income countries,,1980,75475000
Upper-middle-income countries,,1981,78088000
Upper-middle-income countries,,1982,82786000
Upper-middle-income countries,,1983,89762000
Upper-middle-income countries,,1984,94723000
Upper-middle-income countries,,1985,99748000
Upper-middle-income countries,,1986,134862000
Upper-middle-income countries,,1987,174280000
Upper-middle-income countries,,1988,182394000
Upper-middle-income countries,,1989,190407000
Upper-middle-income countries,,1990,274656000
Upper-middle-income countries,,1991,287278000
Upper-middle-income countries,,1992,175011000
Upper-middle-income countries,,1993,185133000
Upper-middle-income countries,,1994,194764000
Upper-middle-income countries,,1995,158817000
Upper-middle-income countries,,1996,163421000
Upper-middle-income countries,,1997,168205000
Upper-middle-income countries,,1998,176037000
Upper-middle-income countries,,1999,183205000
Upper-middle-income countries,,2000,193290000
Upper-middle-income countries,,2001,198372000
Upper-middle-income countries,,2002,199980000
Upper-middle-income countries,,2003,203694000
Upper-middle-income countries,,2004,205681000
Upper-middle-income countries,,2005,210969000
Upper-middle-income countries,,2006,227081000
Upper-middle-income countries,,2007,222958000
Upper-middle-income countries,,2008,211843000
Upper-middle-income countries,,2009,219953000
Upper-middle-income countries,,2010,228473000
Upper-middle-income countries,,2011,230720000
Upper-middle-income countries,,2012,235828000
Upper-middle-income countries,,2013,234407000
Upper-middle-income countries,,2014,233645000
Upper-middle-income countries,,2015,227552000
Upper-middle-income countries,,2016,180101000
Upper-middle-income countries,,2017,132984000
Upper-middle-income countries,,2018,130340000
Upper-middle-income countries,,2019,129133000
Upper-middle-income countries,,2020,118984000
Upper-middle-income countries,,2021,108732000
Uruguay,URY,1961,12000
Uruguay,URY,1962,12000
Uruguay,URY,1963,12000
Uruguay,URY,1964,14000
Uruguay,URY,1965,14000
Uruguay,URY,1966,15000
Uruguay,URY,1967,16000
Uruguay,URY,1968,17000
Uruguay,URY,1969,18000
Uruguay,URY,1970,18000
Uruguay,URY,1971,19000
Uruguay,URY,1972,20000
Uruguay,URY,1973,21000
Uruguay,URY,1974,23000
Uruguay,URY,1975,24000
Uruguay,URY,1976,26000
Uruguay,URY,1977,27000
Uruguay,URY,1978,28000
Uruguay,URY,1979,29000
Uruguay,URY,1980,30000
Uruguay,URY,1981,30000
Uruguay,URY,1982,31000
Uruguay,URY,1983,32000
Uruguay,URY,1984,34000
Uruguay,URY,1985,34000
Uruguay,URY,1986,35000
Uruguay,URY,1987,35000
Uruguay,URY,1988,38000
Uruguay,URY,1989,38000
Uruguay,URY,1990,40000
Uruguay,URY,1991,40000
Uruguay,URY,1992,40000
Uruguay,URY,1993,42000
Uruguay,URY,1994,42000
Uruguay,URY,1995,42000
Uruguay,URY,1996,45000
Uruguay,URY,1997,45000
Uruguay,URY,1998,45000
Uruguay,URY,1999,45000
Uruguay,URY,2000,45000
Uruguay,URY,2001,50000
Uruguay,URY,2002,50000
Uruguay,URY,2003,50000
Uruguay,URY,2004,50000
Uruguay,URY,2005,50000
Uruguay,URY,2006,50000
Uruguay,URY,2007,50000
Uruguay,URY,2008,60000
Uruguay,URY,2009,60000
Uruguay,URY,2010,60000
Uruguay,URY,2011,60000
Uruguay,URY,2012,60000
Uruguay,URY,2013,60000
Uruguay,URY,2014,60000
Uruguay,URY,2015,61000
Uruguay,URY,2016,63000
Uruguay,URY,2017,64000
Uruguay,URY,2018,62000
Uruguay,URY,2019,64000
Uruguay,URY,2020,64000
Uruguay,URY,2021,64000
Uzbekistan,UZB,1992,101000
Uzbekistan,UZB,1993,95000
Uzbekistan,UZB,1994,91000
Uzbekistan,UZB,1995,89000
Uzbekistan,UZB,1996,70000
Uzbekistan,UZB,1997,44000
Uzbekistan,UZB,1998,44000
Uzbekistan,UZB,1999,53000
Uzbekistan,UZB,2000,61000
Uzbekistan,UZB,2001,67000
Uzbekistan,UZB,2002,86000
Uzbekistan,UZB,2003,89000
Uzbekistan,UZB,2004,93000
Uzbekistan,UZB,2005,77000
Uzbekistan,UZB,2006,92000
Uzbekistan,UZB,2007,101000
Uzbekistan,UZB,2008,114000
Uzbekistan,UZB,2009,124000
Uzbekistan,UZB,2010,135000
Uzbekistan,UZB,2011,145000
Uzbekistan,UZB,2012,157000
Uzbekistan,UZB,2013,170000
Uzbekistan,UZB,2014,195000
Uzbekistan,UZB,2015,210000
Uzbekistan,UZB,2016,233000
Uzbekistan,UZB,2017,284000
Uzbekistan,UZB,2018,507000
Uzbekistan,UZB,2019,542000
Uzbekistan,UZB,2020,582000
Uzbekistan,UZB,2021,601000
Venezuela,VEN,1990,42000
Venezuela,VEN,1991,43000
Venezuela,VEN,1992,45000
Venezuela,VEN,1993,46000
Venezuela,VEN,1994,47000
Venezuela,VEN,1995,49000
Venezuela,VEN,1996,50000
Venezuela,VEN,1997,51000
Venezuela,VEN,1998,53000
Venezuela,VEN,1999,54000
Venezuela,VEN,2000,57000
Venezuela,VEN,2001,60000
Venezuela,VEN,2002,62000
Venezuela,VEN,2003,65000
Venezuela,VEN,2004,70000
Venezuela,VEN,2005,75000
Venezuela,VEN,2006,90000
Venezuela,VEN,2007,115000
Venezuela,VEN,2008,125000
Venezuela,VEN,2009,125000
Venezuela,VEN,2010,300000
Venezuela,VEN,2011,350000
Venezuela,VEN,2012,400000
Venezuela,VEN,2013,450000
Venezuela,VEN,2014,450000
Venezuela,VEN,2015,460000
Venezuela,VEN,2016,479000
Venezuela,VEN,2017,497000
Venezuela,VEN,2018,611000
Venezuela,VEN,2019,669000
Venezuela,VEN,2020,715000
Venezuela,VEN,2021,665000
Western Africa (FAO),,1984,2000
Western Africa (FAO),,1985,6000
Western Africa (FAO),,1986,9000
Western Africa (FAO),,1987,17000
Western Africa (FAO),,1990,1721000
Western Africa (FAO),,1991,0
Western Africa (FAO),,1992,0
Western Africa (FAO),,2000,300000
Western Africa (FAO),,2001,300000
Western Africa (FAO),,2002,337000
Western Africa (FAO),,2003,900000
Western Africa (FAO),,2004,1125000
Western Africa (FAO),,2005,1350000
Western Africa (FAO),,2006,1400000
Western Africa (FAO),,2007,1425000
Western Africa (FAO),,2008,1450000
Western Africa (FAO),,2009,5090000
Western Africa (FAO),,2010,5358000
Western Africa (FAO),,2011,5358000
Western Africa (FAO),,2012,5541000
Western Africa (FAO),,2013,5731000
Western Africa (FAO),,2014,5970000
Western Africa (FAO),,2015,6183000
Western Africa (FAO),,2016,6226000
Western Africa (FAO),,2017,6385000
Western Africa (FAO),,2018,6500000
Western Africa (FAO),,2019,6440000
Western Africa (FAO),,2020,6492000
Western Africa (FAO),,2021,6567000
Western Asia (FAO),,1961,65000
Western Asia (FAO),,1962,65000
Western Asia (FAO),,1963,65000
Western Asia (FAO),,1964,65000
Western Asia (FAO),,1965,65000
Western Asia (FAO),,1966,70000
Western Asia (FAO),,1967,70000
Western Asia (FAO),,1968,70000
Western Asia (FAO),,1969,155000
Western Asia (FAO),,1970,169000
Western Asia (FAO),,1971,168000
Western Asia (FAO),,1972,145000
Western Asia (FAO),,1973,138000
Western Asia (FAO),,1974,156000
Western Asia (FAO),,1975,195000
Western Asia (FAO),,1976,224000
Western Asia (FAO),,1977,246000
Western Asia (FAO),,1978,260000
Western Asia (FAO),,1979,259000
Western Asia (FAO),,1980,268000
Western Asia (FAO),,1981,389000
Western Asia (FAO),,1982,440000
Western Asia (FAO),,1983,433000
Western Asia (FAO),,1984,424000
Western Asia (FAO),,1985,427000
Western Asia (FAO),,1986,469000
Western Asia (FAO),,1987,524000
Western Asia (FAO),,1988,591000
Western Asia (FAO),,1989,460000
Western Asia (FAO),,1990,406000
Western Asia (FAO),,1991,410000
Western Asia (FAO),,1992,492000
Western Asia (FAO),,1993,490000
Western Asia (FAO),,1994,501000
Western Asia (FAO),,1995,499000
Western Asia (FAO),,1996,498000
Western Asia (FAO),,1997,479000
Western Asia (FAO),,1998,475000
Western Asia (FAO),,1999,469000
Western Asia (FAO),,2000,471000
Western Asia (FAO),,2001,442000
Western Asia (FAO),,2002,440000
Western Asia (FAO),,2003,436000
Western Asia (FAO),,2004,478000
Western Asia (FAO),,2005,361000
Western Asia (FAO),,2006,341000
Western Asia (FAO),,2007,342000
Western Asia (FAO),,2008,367000
Western Asia (FAO),,2009,318000
Western Asia (FAO),,2010,366000
Western Asia (FAO),,2011,321000
Western Asia (FAO),,2012,328000
Western Asia (FAO),,2013,320000
Western Asia (FAO),,2014,318000
Western Asia (FAO),,2015,306000
Western Asia (FAO),,2016,314000
Western Asia (FAO),,2017,291000
Western Asia (FAO),,2018,287000
Western Asia (FAO),,2019,290000
Western Asia (FAO),,2020,293000
Western Asia (FAO),,2021,294000
Western Europe (FAO),,1961,39177000
Western Europe (FAO),,1962,39142000
Western Europe (FAO),,1963,39140000
Western Europe (FAO),,1964,37149000
Western Europe (FAO),,1965,37148000
Western Europe (FAO),,1966,36729000
Western Europe (FAO),,1967,36676000
Western Europe (FAO),,1968,36622000
Western Europe (FAO),,1969,36603000
Western Europe (FAO),,1970,37532000
Western Europe (FAO),,1971,36526000
Western Europe (FAO),,1972,38442000
Western Europe (FAO),,1973,37403000
Western Europe (FAO),,1974,36346000
Western Europe (FAO),,1975,35341000
Western Europe (FAO),,1976,35266000
Western Europe (FAO),,1977,35213000
Western Europe (FAO),,1978,35482000
Western Europe (FAO),,1979,35782000
Western Europe (FAO),,1980,33115000
Western Europe (FAO),,1981,30144000
Western Europe (FAO),,1982,29150000
Western Europe (FAO),,1983,27160000
Western Europe (FAO),,1984,25166000
Western Europe (FAO),,1985,21399000
Western Europe (FAO),,1986,21896000
Western Europe (FAO),,1987,22009000
Western Europe (FAO),,1988,22302000
Western Europe (FAO),,1989,18213000
Western Europe (FAO),,1990,17738000
Western Europe (FAO),,1991,2815000
Western Europe (FAO),,1992,2858000
Western Europe (FAO),,1993,2710000
Western Europe (FAO),,1994,2505000
Western Europe (FAO),,1995,2244000
Western Europe (FAO),,1996,2668000
Western Europe (FAO),,1997,2585000
Western Europe (FAO),,1998,2478000
Western Europe (FAO),,1999,2427000
Western Europe (FAO),,2000,2355000
Western Europe (FAO),,2001,2351000
Western Europe (FAO),,2002,2372000
Western Europe (FAO),,2003,2199000
Western Europe (FAO),,2004,2250000
Western Europe (FAO),,2005,2188000
Western Europe (FAO),,2006,2105000
Western Europe (FAO),,2007,2163000
Western Europe (FAO),,2008,2050000
Western Europe (FAO),,2009,1938000
Western Europe (FAO),,2010,1754000
Western Europe (FAO),,2011,1760000
Western Europe (FAO),,2012,1736000
Western Europe (FAO),,2013,1713000
Western Europe (FAO),,2014,1733000
Western Europe (FAO),,2015,1720000
Western Europe (FAO),,2016,1588000
Western Europe (FAO),,2017,1525000
Western Europe (FAO),,2018,1318000
Western Europe (FAO),,2019,1294000
Western Europe (FAO),,2020,1233000
Western Europe (FAO),,2021,1001000
World,OWID_WRL,1961,98037000
World,OWID_WRL,1962,101374000
World,OWID_WRL,1963,104226000
World,OWID_WRL,1964,105227000
World,OWID_WRL,1965,107511000
World,OWID_WRL,1966,110189000
