Entity,Code,Year,Turkeys | 00001079 || Stocks | 005112 || animals
Bulgaria,BGR,1977,1041000
Bulgaria,BGR,1978,1001000
Bulgaria,BGR,1979,941000
Bulgaria,BGR,1980,870000
Bulgaria,BGR,1981,810000
Bulgaria,BGR,1982,807000
Bulgaria,BGR,1983,772000
Bulgaria,BGR,1984,749000
Bulgaria,BGR,1985,657000
Bulgaria,BGR,1986,556000
Bulgaria,BGR,1987,574000
Bulgaria,BGR,1988,532000
Bulgaria,BGR,1989,634000
Bulgaria,BGR,1990,605000
Bulgaria,BGR,1991,500000
Bulgaria,BGR,1992,400000
Bulgaria,BGR,1993,400000
Bulgaria,BGR,1994,500000
Bulgaria,BGR,1995,588000
Bulgaria,BGR,1996,570000
Bulgaria,BGR,1997,500000
Bulgaria,BGR,1998,450000
Bulgaria,BGR,1999,500000
Bulgaria,BGR,2000,600000
Bulgaria,BGR,2001,700000
Bulgaria,BGR,2002,800000
Bulgaria,BGR,2003,930000
Bulgaria,BGR,2004,930000
Bulgaria,BGR,2005,589000
Bulgaria,BGR,2006,434000
Bulgaria,BGR,2007,521000
Bulgaria,BGR,2008,271000
Bulgaria,BGR,2009,331000
Bulgaria,BGR,2010,247000
Bulgaria,BGR,2011,158000
Bulgaria,BGR,2012,84000
Bulgaria,BGR,2013,47000
Bulgaria,BGR,2014,43000
Bulgaria,BGR,2015,45000
Bulgaria,BGR,2016,28000
Bulgaria,BGR,2017,32000
Bulgaria,BGR,2018,30000
Bulgaria,BGR,2019,35000
Burundi,BDI,1991,0
Burundi,BDI,1992,0
Burundi,BDI,1993,0
Burundi,BDI,1994,0
Burundi,BDI,1995,0
Burundi,BDI,1996,0
Burundi,BDI,1997,0
Burundi,BDI,1998,0
Burundi,BDI,1999,0
Burundi,BDI,2000,0
Burundi,BDI,2001,0
Burundi,BDI,2002,0
Burundi,BDI,2003,0
Burundi,BDI,2004,0
Burundi,BDI,2005,0
Burundi,BDI,2006,0
Burundi,BDI,2007,0
Burundi,BDI,2008,0
Burundi,BDI,2009,0
Burundi,BDI,2010,0
Burundi,BDI,2011,0
Burundi,BDI,2012,0
Burundi,BDI,2013,0
Burundi,BDI,2014,0
Burundi,BDI,2015,0
Burundi,BDI,2016,0
Burundi,BDI,2017,0
Burundi,BDI,2018,0
Burundi,BDI,2019,0
Burundi,BDI,2020,0
Burundi,BDI,2021,0
Canada,CAN,1961,3500000
Canada,CAN,1962,3000000
Canada,CAN,1963,3000000
Canada,CAN,1964,3100000
Canada,CAN,1965,3400000
Canada,CAN,1966,4000000
Canada,CAN,1967,3900000
Canada,CAN,1968,3800000
Canada,CAN,1969,4100000
Canada,CAN,1970,4600000
Canada,CAN,1971,4300000
Canada,CAN,1972,4100000
Canada,CAN,1973,4300000
Canada,CAN,1974,4700000
Canada,CAN,1975,3700000
Canada,CAN,1976,4000000
Canada,CAN,1977,4100000
Canada,CAN,1978,3774000
Canada,CAN,1979,4630000
Canada,CAN,1980,5388000
Canada,CAN,1981,4322000
Canada,CAN,1982,4523000
Canada,CAN,1983,4663000
Canada,CAN,1984,4750000
Canada,CAN,1985,5200000
Canada,CAN,1986,5500000
Canada,CAN,1987,5900000
Canada,CAN,1988,4600000
Canada,CAN,1989,4900000
Canada,CAN,1990,4300000
Canada,CAN,1991,5200000
Canada,CAN,1992,5800000
Canada,CAN,1993,5600000
Canada,CAN,1994,5700000
Canada,CAN,1995,5900000
Canada,CAN,1996,5700000
Canada,CAN,1997,5400000
Canada,CAN,1998,5700000
Canada,CAN,1999,5200000
Canada,CAN,2000,5400000
Canada,CAN,2001,6470000
Canada,CAN,2002,5900000
Canada,CAN,2003,5600000
Canada,CAN,2004,5520000
Canada,CAN,2005,5600000
Canada,CAN,2006,5600000
Canada,CAN,2007,5600000
Canada,CAN,2008,5880000
Canada,CAN,2009,5600000
Canada,CAN,2010,5400000
Canada,CAN,2011,5500000
Canada,CAN,2012,5500000
Canada,CAN,2013,5700000
Canada,CAN,2014,5700000
Canada,CAN,2015,5701000
Canada,CAN,2016,5709000
Canada,CAN,2017,5696000
Canada,CAN,2018,5676000
Canada,CAN,2019,5652000
Canada,CAN,2020,5655000
Canada,CAN,2021,5658000
Caribbean (FAO),,1961,171000
Caribbean (FAO),,1962,172000
Caribbean (FAO),,1963,173000
Caribbean (FAO),,1964,174000
Caribbean (FAO),,1965,175000
Caribbean (FAO),,1966,176000
Caribbean (FAO),,1967,177000
Caribbean (FAO),,1968,178000
Caribbean (FAO),,1969,179000
Caribbean (FAO),,1970,180000
Caribbean (FAO),,1971,181000
Caribbean (FAO),,1972,182000
Caribbean (FAO),,1973,183000
Caribbean (FAO),,1974,184000
Caribbean (FAO),,1975,185000
Caribbean (FAO),,1976,186000
Caribbean (FAO),,1977,186000
Caribbean (FAO),,1978,187000
Caribbean (FAO),,1979,188000
Caribbean (FAO),,1980,189000
Caribbean (FAO),,1981,193000
Caribbean (FAO),,1982,194000
Caribbean (FAO),,1983,195000
Caribbean (FAO),,1984,199000
Caribbean (FAO),,1985,225000
Caribbean (FAO),,1986,222000
Caribbean (FAO),,1987,224000
Caribbean (FAO),,1988,223000
Caribbean (FAO),,1989,217000
Caribbean (FAO),,1990,213000
Caribbean (FAO),,1991,214000
Caribbean (FAO),,1992,196000
Caribbean (FAO),,1993,196000
Caribbean (FAO),,1994,196000
Caribbean (FAO),,1995,205000
Caribbean (FAO),,1996,205000
Caribbean (FAO),,1997,238000
Caribbean (FAO),,1998,242000
Caribbean (FAO),,1999,225000
Caribbean (FAO),,2000,248000
Caribbean (FAO),,2001,253000
Caribbean (FAO),,2002,261000
Caribbean (FAO),,2003,275000
Caribbean (FAO),,2004,266000
Caribbean (FAO),,2005,268000
Caribbean (FAO),,2006,267000
Caribbean (FAO),,2007,250000
Caribbean (FAO),,2008,247000
Caribbean (FAO),,2009,242000
Caribbean (FAO),,2010,250000
Caribbean (FAO),,2011,255000
Caribbean (FAO),,2012,260000
Caribbean (FAO),,2013,265000
Caribbean (FAO),,2014,265000
Caribbean (FAO),,2015,265000
Caribbean (FAO),,2016,266000
Caribbean (FAO),,2017,267000
Caribbean (FAO),,2018,270000
Caribbean (FAO),,2019,270000
Caribbean (FAO),,2020,272000
Caribbean (FAO),,2021,274000
Central America (FAO),,1961,6043000
Central America (FAO),,1962,6041000
Central America (FAO),,1963,6041000
Central America (FAO),,1964,6541000
Central America (FAO),,1965,6542000
Central America (FAO),,1966,7041000
Central America (FAO),,1967,7041000
Central America (FAO),,1968,7540000
Central America (FAO),,1969,7539000
Central America (FAO),,1970,8038000
Central America (FAO),,1971,8036000
Central America (FAO),,1972,6509000
Central America (FAO),,1973,7072000
Central America (FAO),,1974,7695000
Central America (FAO),,1975,8384000
Central America (FAO),,1976,9148000
Central America (FAO),,1977,9337000
Central America (FAO),,1978,9478000
Central America (FAO),,1979,9501000
Central America (FAO),,1980,9677000
Central America (FAO),,1981,9865000
Central America (FAO),,1982,10058000
Central America (FAO),,1983,10266000
Central America (FAO),,1984,10726000
Central America (FAO),,1985,11260000
Central America (FAO),,1986,9709000
Central America (FAO),,1987,8982000
Central America (FAO),,1988,8799000
Central America (FAO),,1989,7098000
Central America (FAO),,1990,7037000
Central America (FAO),,1991,6387000
Central America (FAO),,1992,4038000
Central America (FAO),,1993,3739000
Central America (FAO),,1994,2839000
Central America (FAO),,1995,3340000
Central America (FAO),,1996,3390000
Central America (FAO),,1997,3340000
Central America (FAO),,1998,4762000
Central America (FAO),,1999,4914000
Central America (FAO),,2000,4983000
Central America (FAO),,2001,5033000
Central America (FAO),,2002,4988000
Central America (FAO),,2003,4860000
Central America (FAO),,2004,4821000
Central America (FAO),,2005,4503000
Central America (FAO),,2006,4642000
Central America (FAO),,2007,4338000
Central America (FAO),,2008,4258000
Central America (FAO),,2009,4146000
Central America (FAO),,2010,4096000
Central America (FAO),,2011,4142000
Central America (FAO),,2012,4080000
Central America (FAO),,2013,3851000
Central America (FAO),,2014,3986000
Central America (FAO),,2015,3949000
Central America (FAO),,2016,3807000
Central America (FAO),,2017,3747000
Central America (FAO),,2018,3844000
Central America (FAO),,2019,3859000
Central America (FAO),,2020,3825000
Central America (FAO),,2021,3867000
Central Asia (FAO),,1992,2672000
Central Asia (FAO),,1993,2334000
Central Asia (FAO),,1994,1553000
Central Asia (FAO),,1995,1176000
Central Asia (FAO),,1996,906000
Central Asia (FAO),,1997,941000
Central Asia (FAO),,1998,701000
Central Asia (FAO),,1999,830000
Central Asia (FAO),,2000,933000
Central Asia (FAO),,2001,886000
Central Asia (FAO),,2002,921000
Central Asia (FAO),,2003,875000
Central Asia (FAO),,2004,875000
Central Asia (FAO),,2005,768000
Central Asia (FAO),,2006,890000
Central Asia (FAO),,2007,962000
Central Asia (FAO),,2008,1388000
Central Asia (FAO),,2009,1294000
Central Asia (FAO),,2010,1295000
Central Asia (FAO),,2011,1766000
Central Asia (FAO),,2012,2293000
Central Asia (FAO),,2013,3273000
Central Asia (FAO),,2014,2637000
Central Asia (FAO),,2015,3254000
Central Asia (FAO),,2016,3030000
Central Asia (FAO),,2017,3023000
Central Asia (FAO),,2018,3048000
Central Asia (FAO),,2019,3115000
Central Asia (FAO),,2020,3165000
Central Asia (FAO),,2021,3202000
Chile,CHL,1991,0
Chile,CHL,1992,0
Chile,CHL,1993,0
Chile,CHL,1994,8500000
Chile,CHL,1995,10000000
Chile,CHL,1996,12600000
Chile,CHL,1997,12500000
Chile,CHL,1998,14000000
Chile,CHL,1999,15800000
Chile,CHL,2000,19300000
Chile,CHL,2001,20300000
Chile,CHL,2002,20800000
Chile,CHL,2003,21800000
Chile,CHL,2004,25700000
Chile,CHL,2005,26500000
Chile,CHL,2006,27000000
Chile,CHL,2007,28000000
Chile,CHL,2008,28500000
Chile,CHL,2009,28500000
Chile,CHL,2010,30000000
Chile,CHL,2011,32000000
Chile,CHL,2012,32000000
Chile,CHL,2013,32000000
Chile,CHL,2014,32000000
Chile,CHL,2015,30306000
Chile,CHL,2016,28259000
Chile,CHL,2017,26000000
Chile,CHL,2018,24980000
Chile,CHL,2019,28258000
Chile,CHL,2020,27769000
Chile,CHL,2021,27415000
China (FAO),,1961,313000
China (FAO),,1962,329000
China (FAO),,1963,332000
China (FAO),,1964,349000
China (FAO),,1965,368000
China (FAO),,1966,410000
China (FAO),,1967,450000
China (FAO),,1968,478000
China (FAO),,1969,502000
China (FAO),,1970,522000
China (FAO),,1971,546000
China (FAO),,1972,549000
China (FAO),,1973,603000
China (FAO),,1974,606000
China (FAO),,1975,639000
China (FAO),,1976,675000
China (FAO),,1977,702000
China (FAO),,1978,695000
China (FAO),,1979,703000
China (FAO),,1980,706000
China (FAO),,1981,675000
China (FAO),,1982,638000
China (FAO),,1983,643000
China (FAO),,1984,644000
China (FAO),,1985,597000
China (FAO),,1986,558000
China (FAO),,1987,563000
China (FAO),,1988,529000
China (FAO),,1989,464000
China (FAO),,1990,395000
China (FAO),,1991,349000
China (FAO),,1992,284000
China (FAO),,1993,267000
China (FAO),,1994,268000
China (FAO),,1995,215000
China (FAO),,1996,204000
China (FAO),,1997,180000
China (FAO),,1998,211000
China (FAO),,1999,229000
China (FAO),,2000,262000
China (FAO),,2001,251000
China (FAO),,2002,235000
China (FAO),,2003,191000
China (FAO),,2004,186000
China (FAO),,2005,197000
China (FAO),,2006,179000
China (FAO),,2007,163000
China (FAO),,2008,156000
China (FAO),,2009,147000
China (FAO),,2010,132000
China (FAO),,2011,131000
China (FAO),,2012,139000
China (FAO),,2013,113000
China (FAO),,2014,118000
China (FAO),,2015,111000
China (FAO),,2016,102000
China (FAO),,2017,81000
China (FAO),,2018,83000
China (FAO),,2019,90000
China (FAO),,2020,85000
China (FAO),,2021,77000
Croatia,HRV,1992,830000
Croatia,HRV,1993,800000
Croatia,HRV,1994,790000
Croatia,HRV,1995,760000
Croatia,HRV,1996,700000
Croatia,HRV,1997,691000
Croatia,HRV,1998,630000
Croatia,HRV,1999,630000
Croatia,HRV,2000,516000
Croatia,HRV,2001,497000
Croatia,HRV,2002,528000
Croatia,HRV,2003,477000
Croatia,HRV,2004,589000
Croatia,HRV,2005,431000
Croatia,HRV,2006,573000
Croatia,HRV,2007,677000
Croatia,HRV,2008,577000
Croatia,HRV,2009,584000
Croatia,HRV,2010,726000
Croatia,HRV,2011,609000
Croatia,HRV,2012,471000
Croatia,HRV,2013,444000
Croatia,HRV,2014,370000
Croatia,HRV,2015,495000
Croatia,HRV,2016,512000
Croatia,HRV,2017,493000
Croatia,HRV,2018,442000
Croatia,HRV,2019,511000
Croatia,HRV,2020,481000
Croatia,HRV,2021,417000
Cyprus,CYP,1961,100000
Cyprus,CYP,1962,105000
Cyprus,CYP,1963,110000
Cyprus,CYP,1964,100000
Cyprus,CYP,1965,50000
Cyprus,CYP,1966,50000
Cyprus,CYP,1967,50000
Cyprus,CYP,1968,55000
Cyprus,CYP,1969,54000
Cyprus,CYP,1970,54000
Cyprus,CYP,1971,52000
Cyprus,CYP,1972,51000
Cyprus,CYP,1973,12000
Cyprus,CYP,1974,10000
Cyprus,CYP,1975,12000
Cyprus,CYP,1976,20000
Cyprus,CYP,1977,24000
Cyprus,CYP,1978,30000
Cyprus,CYP,1979,35000
Cyprus,CYP,1980,35000
Cyprus,CYP,1981,40000
Cyprus,CYP,1982,40000
Cyprus,CYP,1983,40000
Cyprus,CYP,1984,40000
Cyprus,CYP,1985,40000
Cyprus,CYP,1986,40000
Cyprus,CYP,1987,40000
Cyprus,CYP,1988,40000
Cyprus,CYP,1989,40000
Cyprus,CYP,1990,40000
Cyprus,CYP,1991,40000
Cyprus,CYP,1992,60000
Cyprus,CYP,1993,70000
Cyprus,CYP,1994,100000
Cyprus,CYP,1995,150000
Cyprus,CYP,1996,170000
Cyprus,CYP,1997,170000
Cyprus,CYP,1998,210000
Cyprus,CYP,1999,200000
Cyprus,CYP,2000,210000
Cyprus,CYP,2001,220000
Cyprus,CYP,2002,220000
Cyprus,CYP,2003,200000
Cyprus,CYP,2004,160000
Cyprus,CYP,2005,165000
Cyprus,CYP,2006,150000
Cyprus,CYP,2007,125000
Cyprus,CYP,2008,105000
Cyprus,CYP,2009,90000
Cyprus,CYP,2010,80000
Cyprus,CYP,2011,75000
Cyprus,CYP,2012,72000
Cyprus,CYP,2013,70000
Cyprus,CYP,2014,70000
Cyprus,CYP,2015,73000
Cyprus,CYP,2016,13000
Cyprus,CYP,2017,84000
Czechia,CZE,1993,409000
Czechia,CZE,1994,343000
Czechia,CZE,1995,527000
Czechia,CZE,1996,692000
Czechia,CZE,1997,640000
Czechia,CZE,1998,638000
Czechia,CZE,1999,614000
Czechia,CZE,2000,669000
Czechia,CZE,2001,723000
Czechia,CZE,2002,887000
Czechia,CZE,2003,670000
Czechia,CZE,2004,837000
Czechia,CZE,2005,816000
Czechia,CZE,2006,456000
Czechia,CZE,2007,566000
Czechia,CZE,2008,697000
Czechia,CZE,2009,478000
Czechia,CZE,2010,376000
Czechia,CZE,2011,365000
Czechia,CZE,2012,320000
Czechia,CZE,2013,440000
Czechia,CZE,2014,396000
Czechia,CZE,2015,416000
Czechia,CZE,2016,375000
Czechia,CZE,2017,340000
Czechia,CZE,2018,344000
Czechia,CZE,2019,347000
Czechoslovakia,OWID_CZS,1961,112000
Czechoslovakia,OWID_CZS,1962,110000
Czechoslovakia,OWID_CZS,1963,112000
Czechoslovakia,OWID_CZS,1964,125000
Czechoslovakia,OWID_CZS,1965,127000
Czechoslovakia,OWID_CZS,1966,122000
Czechoslovakia,OWID_CZS,1967,132000
Czechoslovakia,OWID_CZS,1968,137000
Czechoslovakia,OWID_CZS,1969,159000
Czechoslovakia,OWID_CZS,1970,168000
Czechoslovakia,OWID_CZS,1971,223000
Czechoslovakia,OWID_CZS,1972,251000
Czechoslovakia,OWID_CZS,1973,275000
Czechoslovakia,OWID_CZS,1974,278000
Czechoslovakia,OWID_CZS,1975,388000
Czechoslovakia,OWID_CZS,1976,399000
Czechoslovakia,OWID_CZS,1977,471000
Czechoslovakia,OWID_CZS,1978,719000
Czechoslovakia,OWID_CZS,1979,740000
Czechoslovakia,OWID_CZS,1980,816000
Czechoslovakia,OWID_CZS,1981,922000
Czechoslovakia,OWID_CZS,1982,1015000
Czechoslovakia,OWID_CZS,1983,908000
Czechoslovakia,OWID_CZS,1984,996000
Czechoslovakia,OWID_CZS,1985,1001000
Czechoslovakia,OWID_CZS,1986,1013000
Czechoslovakia,OWID_CZS,1987,1111000
Czechoslovakia,OWID_CZS,1988,1182000
Czechoslovakia,OWID_CZS,1989,1140000
Czechoslovakia,OWID_CZS,1990,1245000
Czechoslovakia,OWID_CZS,1991,1152000
Czechoslovakia,OWID_CZS,1992,508000
Denmark,DNK,1961,155000
Denmark,DNK,1962,149000
Denmark,DNK,1963,153000
Denmark,DNK,1964,282000
Denmark,DNK,1965,262000
Denmark,DNK,1966,439000
Denmark,DNK,1967,466000
Denmark,DNK,1968,349000
Denmark,DNK,1969,420000
Denmark,DNK,1970,564000
Denmark,DNK,1971,451000
Denmark,DNK,1972,502000
Denmark,DNK,1973,478000
Denmark,DNK,1974,551000
Denmark,DNK,1975,257000
Denmark,DNK,1976,259000
Denmark,DNK,1977,282000
Denmark,DNK,1978,252000
Denmark,DNK,1979,518000
Denmark,DNK,1980,382000
Denmark,DNK,1981,360000
Denmark,DNK,1982,343000
Denmark,DNK,1983,414000
Denmark,DNK,1984,339000
Denmark,DNK,1985,393000
Denmark,DNK,1986,489000
Denmark,DNK,1987,255000
Denmark,DNK,1988,246000
Denmark,DNK,1989,312000
Denmark,DNK,1990,213000
Denmark,DNK,1991,389000
Denmark,DNK,1992,224000
Denmark,DNK,1993,504000
Denmark,DNK,1994,368000
Denmark,DNK,1995,449000
Denmark,DNK,1996,317000
Denmark,DNK,1997,469000
Denmark,DNK,1998,312000
Denmark,DNK,1999,616000
Denmark,DNK,2000,546000
Denmark,DNK,2001,547000
Denmark,DNK,2002,552000
Denmark,DNK,2003,376000
Denmark,DNK,2004,149000
Denmark,DNK,2005,116000
Denmark,DNK,2006,122000
Denmark,DNK,2007,194000
Denmark,DNK,2008,169000
Denmark,DNK,2009,165000
Denmark,DNK,2010,201000
Denmark,DNK,2011,212000
Denmark,DNK,2012,435000
Denmark,DNK,2013,250000
Denmark,DNK,2014,256000
Denmark,DNK,2015,251000
Denmark,DNK,2016,245000
Denmark,DNK,2017,304000
Denmark,DNK,2018,264000
Denmark,DNK,2019,176000
Eastern Africa (FAO),,1961,415000
Eastern Africa (FAO),,1962,465000
Eastern Africa (FAO),,1963,515000
Eastern Africa (FAO),,1964,565000
Eastern Africa (FAO),,1965,615000
Eastern Africa (FAO),,1966,665000
Eastern Africa (FAO),,1967,716000
Eastern Africa (FAO),,1968,816000
Eastern Africa (FAO),,1969,917000
Eastern Africa (FAO),,1970,1017000
Eastern Africa (FAO),,1971,1116000
Eastern Africa (FAO),,1972,1215000
Eastern Africa (FAO),,1973,1315000
Eastern Africa (FAO),,1974,1113000
Eastern Africa (FAO),,1975,1217000
Eastern Africa (FAO),,1976,1110000
Eastern Africa (FAO),,1977,1106000
Eastern Africa (FAO),,1978,1358000
Eastern Africa (FAO),,1979,1408000
Eastern Africa (FAO),,1980,1109000
Eastern Africa (FAO),,1981,1209000
Eastern Africa (FAO),,1982,1109000
Eastern Africa (FAO),,1983,1010000
Eastern Africa (FAO),,1984,1010000
Eastern Africa (FAO),,1985,1310000
Eastern Africa (FAO),,1986,1420000
Eastern Africa (FAO),,1987,1149000
Eastern Africa (FAO),,1988,1360000
Eastern Africa (FAO),,1989,1268000
Eastern Africa (FAO),,1990,1565000
Eastern Africa (FAO),,1991,1702000
Eastern Africa (FAO),,1992,1697000
Eastern Africa (FAO),,1993,1688000
Eastern Africa (FAO),,1994,1790000
Eastern Africa (FAO),,1995,1840000
Eastern Africa (FAO),,1996,1888000
Eastern Africa (FAO),,1997,1989000
Eastern Africa (FAO),,1998,2081000
Eastern Africa (FAO),,1999,2267000
Eastern Africa (FAO),,2000,2414000
Eastern Africa (FAO),,2001,2315000
Eastern Africa (FAO),,2002,2357000
Eastern Africa (FAO),,2003,2337000
Eastern Africa (FAO),,2004,2296000
Eastern Africa (FAO),,2005,2330000
Eastern Africa (FAO),,2006,2364000
Eastern Africa (FAO),,2007,2104000
Eastern Africa (FAO),,2008,2217000
Eastern Africa (FAO),,2009,2292000
Eastern Africa (FAO),,2010,2344000
Eastern Africa (FAO),,2011,2380000
Eastern Africa (FAO),,2012,2356000
Eastern Africa (FAO),,2013,2310000
Eastern Africa (FAO),,2014,2393000
Eastern Africa (FAO),,2015,2470000
Eastern Africa (FAO),,2016,2507000
Eastern Africa (FAO),,2017,2549000
Eastern Africa (FAO),,2018,2560000
Eastern Africa (FAO),,2019,2524000
Eastern Africa (FAO),,2020,2506000
Eastern Africa (FAO),,2021,2523000
Eastern Asia (FAO),,1961,329000
Eastern Asia (FAO),,1962,345000
Eastern Asia (FAO),,1963,348000
Eastern Asia (FAO),,1964,366000
Eastern Asia (FAO),,1965,387000
Eastern Asia (FAO),,1966,429000
Eastern Asia (FAO),,1967,470000
Eastern Asia (FAO),,1968,498000
Eastern Asia (FAO),,1969,522000
Eastern Asia (FAO),,1970,542000
Eastern Asia (FAO),,1971,567000
Eastern Asia (FAO),,1972,571000
Eastern Asia (FAO),,1973,634000
Eastern Asia (FAO),,1974,632000
Eastern Asia (FAO),,1975,665000
Eastern Asia (FAO),,1976,702000
Eastern Asia (FAO),,1977,732000
Eastern Asia (FAO),,1978,756000
Eastern Asia (FAO),,1979,900000
Eastern Asia (FAO),,1980,762000
Eastern Asia (FAO),,1981,711000
Eastern Asia (FAO),,1982,666000
Eastern Asia (FAO),,1983,664000
Eastern Asia (FAO),,1984,657000
Eastern Asia (FAO),,1985,609000
Eastern Asia (FAO),,1986,571000
Eastern Asia (FAO),,1987,576000
Eastern Asia (FAO),,1988,546000
Eastern Asia (FAO),,1989,476000
Eastern Asia (FAO),,1990,409000
Eastern Asia (FAO),,1991,363000
Eastern Asia (FAO),,1992,299000
Eastern Asia (FAO),,1993,280000
Eastern Asia (FAO),,1994,281000
Eastern Asia (FAO),,1995,230000
Eastern Asia (FAO),,1996,218000
Eastern Asia (FAO),,1997,192000
Eastern Asia (FAO),,1998,222000
Eastern Asia (FAO),,1999,241000
Eastern Asia (FAO),,2000,278000
Eastern Asia (FAO),,2001,270000
Eastern Asia (FAO),,2002,262000
Eastern Asia (FAO),,2003,210000
Eastern Asia (FAO),,2004,208000
Eastern Asia (FAO),,2005,216000
Eastern Asia (FAO),,2006,193000
Eastern Asia (FAO),,2007,177000
Eastern Asia (FAO),,2008,167000
Eastern Asia (FAO),,2009,156000
Eastern Asia (FAO),,2010,142000
Eastern Asia (FAO),,2011,138000
Eastern Asia (FAO),,2012,160000
Eastern Asia (FAO),,2013,126000
Eastern Asia (FAO),,2014,131000
Eastern Asia (FAO),,2015,122000
Eastern Asia (FAO),,2016,113000
Eastern Asia (FAO),,2017,93000
Eastern Asia (FAO),,2018,95000
Eastern Asia (FAO),,2019,102000
Eastern Asia (FAO),,2020,97000
Eastern Asia (FAO),,2021,89000
Eastern Europe (FAO),,1961,70296000
Eastern Europe (FAO),,1962,56803000
Eastern Europe (FAO),,1963,41315000
Eastern Europe (FAO),,1964,25734000
Eastern Europe (FAO),,1965,20506000
Eastern Europe (FAO),,1966,20100000
Eastern Europe (FAO),,1967,17007000
Eastern Europe (FAO),,1968,16291000
Eastern Europe (FAO),,1969,16423000
Eastern Europe (FAO),,1970,23276000
Eastern Europe (FAO),,1971,37116000
Eastern Europe (FAO),,1972,38401000
Eastern Europe (FAO),,1973,34987000
Eastern Europe (FAO),,1974,38794000
Eastern Europe (FAO),,1975,43891000
Eastern Europe (FAO),,1976,25735000
Eastern Europe (FAO),,1977,44635000
Eastern Europe (FAO),,1978,59990000
Eastern Europe (FAO),,1979,65233000
Eastern Europe (FAO),,1980,68689000
Eastern Europe (FAO),,1981,69806000
Eastern Europe (FAO),,1982,67357000
Eastern Europe (FAO),,1983,65198000
Eastern Europe (FAO),,1984,66375000
Eastern Europe (FAO),,1985,60661000
Eastern Europe (FAO),,1986,60419000
Eastern Europe (FAO),,1987,53735000
Eastern Europe (FAO),,1988,52318000
