Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~12127504,Core+Living Wage Policy (supply chain),Unilever,2020,"Living Wage guidelines, Living Wage practices",https://wikirate.org/~12105869,12127504.0,https://assets.unilever.com/files/92ui5egz/production/e665693f2bd2efbbde5658baf84043df7937cfd7.pdf,2.0,"Page 11- ""ensure that everyone who provides goods and services to Unilever will earn at least earn at least a living wage or income by 2030"" eilidhmurdoch[https://wikirate.org/eilidhmurdoch].....2022-02-19 16:01:21 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~12567982,Core+Living Wage Policy (supply chain),Unilever,2021,Living Wage practices,https://wikirate.org/~12566709,12567982.0,,1.0,Page14 Jiayun Yuan[https://wikirate.org/Jiayun_Yuan].....2022-03-28 13:16:48 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~18044948,Core+Living Wage Policy (supply chain),Unilever,2022,Living Wage guidelines,https://wikirate.org/~18827700,18044948.0,https://assets.unilever.com/files/92ui5egz/qa/93055db1df9d3c3f24e88c3f72ee841d90fa7700.pdf/responsible-sourcing-policy-interactive-final.pdf,1.0,"p.8,22 ""ALL WORKERS ARE PAID FAIR WAGES"" All workers are provided with a total compensation package that includes wages, overtime pay, benefits and paid leave which meets or exceeds the legal minimum standards or appropriate prevailing industry standards, whichever is higher, and compensation terms established by legally binding collective bargaining agreements are implemented and adhered to. Pooja Yadav[https://wikirate.org/Pooja_Yadav].....2024-05-22 10:56:52 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~18074365,Core+Living Wage Policy (supply chain),Unilever,2023,"Living Wage guidelines, Living Wage practices",https://wikirate.org/~18074353,18074365.0,https://www.independent.co.uk/news/business/news/living-wage-unilever-covid-inequality-b1790686.html?callback=in&cc=GB&code=NTY3MMFLNMQTY2JKNS0ZZDQ0LTG3ZDETYWVJYWU1MJBJODMZ&darkschemeovr=1&safesearch=moderate&setlang=zh-hans&ssp=1&state=fd547f8510dc49c9bbbeaf84ee2de0e3,1.0,Unilever has pledged to ensure that everyone who directly provides goods and services to them will earn at least a living wage by 2030. They have established guidelines and are actively working on practices to support this commitment across their supply chain. Jianing Xiang[https://wikirate.org/Jianing_Xiang].....2024-03-19 00:30:49 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8763592,Home Office+MS Statement Grievance Mechanism Provisions,Unilever,2020,"Using anonymous whistleblowing services such as a helpline or mobile phone app, Through trade unions or other worker representative groups",https://wikirate.org/~8066337,8763592.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20180836,Home Office+MS Statement Grievance Mechanism Provisions,Unilever,2023,"Using anonymous whistleblowing services such as a helpline or mobile phone app, Through trade unions or other worker representative groups",https://wikirate.org/~19903773,20180836.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8351469,Home Office+MS Statement Includes Due Diligence,Unilever,2020,Yes,https://wikirate.org/~8076238,8351469.0,https://www.unilever.com/Images/unilever-uk-modern-slavery-act_tcm244-560231_en.pdf,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~15480153,Home Office+MS Statement Includes Due Diligence,Unilever,2022,Yes,https://wikirate.org/~15400342,15480153.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2023,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20085940,Home Office+MS Statement Includes Due Diligence,Unilever,2023,Yes,https://wikirate.org/~19903773,20085940.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8381374,Home Office+MS Statement Includes Goals,Unilever,2020,Yes,https://wikirate.org/~8076238,8381374.0,https://www.unilever.com/Images/unilever-uk-modern-slavery-act_tcm244-560231_en.pdf,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~15498895,Home Office+MS Statement Includes Goals,Unilever,2022,Yes,https://wikirate.org/~15400342,15498895.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2023,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20135181,Home Office+MS Statement Includes Goals,Unilever,2023,Yes,https://wikirate.org/~19903773,20135181.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8301217,Home Office+MS Statement Includes Org Structure,Unilever,2020,Yes,https://wikirate.org/~8076238,8301217.0,https://www.unilever.com/Images/unilever-uk-modern-slavery-act_tcm244-560231_en.pdf,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~15452813,Home Office+MS Statement Includes Org Structure,Unilever,2022,Yes,https://wikirate.org/~15400342,15452813.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2023,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20010925,Home Office+MS Statement Includes Org Structure,Unilever,2023,Yes,https://wikirate.org/~19903773,20010925.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8319917,Home Office+MS Statement Includes Policies,Unilever,2020,Yes,https://wikirate.org/~8076238,8319917.0,https://www.unilever.com/Images/unilever-uk-modern-slavery-act_tcm244-560231_en.pdf,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~15461982,Home Office+MS Statement Includes Policies,Unilever,2022,Yes,https://wikirate.org/~15400342,15461982.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2023,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20036784,Home Office+MS Statement Includes Policies,Unilever,2023,Yes,https://wikirate.org/~19903773,20036784.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8335458,Home Office+MS Statement Includes Risks Assessment,Unilever,2020,Yes,https://wikirate.org/~8076238,8335458.0,https://www.unilever.com/Images/unilever-uk-modern-slavery-act_tcm244-560231_en.pdf,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~15471086,Home Office+MS Statement Includes Risks Assessment,Unilever,2022,Yes,https://wikirate.org/~15400342,15471086.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2023,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20061377,Home Office+MS Statement Includes Risks Assessment,Unilever,2023,Yes,https://wikirate.org/~19903773,20061377.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8366208,Home Office+MS Statement Includes Training,Unilever,2020,Yes,https://wikirate.org/~8076238,8366208.0,https://www.unilever.com/Images/unilever-uk-modern-slavery-act_tcm244-560231_en.pdf,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~15489252,Home Office+MS Statement Includes Training,Unilever,2022,Yes,https://wikirate.org/~15400342,15489252.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2023,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20110608,Home Office+MS Statement Includes Training,Unilever,2023,Yes,https://wikirate.org/~19903773,20110608.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8499619,Home Office+MS Statement Policies Provisions,Unilever,2020,"Freedom of workers to terminate employment, Freedom of movement, Freedom of association, Prohibits any threat of violence/ harassment and intimidation, Prohibits the use of worker-paid recruitment fees, Prohibits compulsory overtime, Prohibits child labour, Prohibits discrimination, Prohibits confiscation of workers original identification documents, Provides access to remedy/ compensation and justice for victims of modern slavery, Other",https://wikirate.org/~8066337,8499619.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,"Please note that the above are fundamental principles of our Policies across all areas, not just the prohibition of modern slavery. Further explanation of the reference to ""justice"" would be beneficial",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20147422,Home Office+MS Statement Policies Provisions,Unilever,2023,"Freedom of workers to terminate employment, Freedom of movement, Freedom of association, Prohibits any threat of violence/ harassment and intimidation, Prohibits the use of worker-paid recruitment fees, Prohibits compulsory overtime, Prohibits child labour, Prohibits discrimination, Prohibits confiscation of workers original identification documents, Provides access to remedy/ compensation and justice for victims of modern slavery",https://wikirate.org/~19903773,20147422.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8531578,Home Office+MS Statement Social Audit Provisions,Unilever,2020,"Third party audit arranged by supplier, Announced audit",https://wikirate.org/~8066337,8531578.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20191288,Home Office+MS Statement Social Audit Provisions,Unilever,2023,"Audit conducted by own staff, Third party audit arranged by supplier, Announced audit",https://wikirate.org/~19903773,20191288.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8491272,Home Office+MS Statement Training Provisions,Unilever,2020,"Human resources, Procurement staff, Suppliers",https://wikirate.org/~8066337,8491272.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20159443,Home Office+MS Statement Training Provisions,Unilever,2023,"Whole organization, Procurement staff, Suppliers",https://wikirate.org/~19903773,20159443.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~8516623,Home Office+MS Statement Working Conditions Engagement,Unilever,2020,"Suppliers, Trade unions or worker representative groups, Civil society organisations, Professional auditors, Workers within own organization, Workers within supply chain, Central or local government, Businesses in the industry or sector",https://wikirate.org/~8066337,8516623.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~20170237,Home Office+MS Statement Working Conditions Engagement,Unilever,2023,"Suppliers, Trade unions or worker representative groups, Civil society organisations, Professional auditors, Workers within own organization, Workers within supply chain, Central or local government, Businesses in the industry or sector",https://wikirate.org/~19903773,20170237.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/C1AZZ5qY/2024,2.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~5405760,Ellen MacArthur Foundation+Make Fashion Circular Participant,Unilever,2019,Participant,https://wikirate.org/~5405600,5405760.0,https://www.ellenmacarthurfoundation.org/our-work/activities/make-fashion-circular/participants,1.0,Retrieved from ellenmacarthurfoundation.org[http://ellenmacarthurfoundation.org] on 02/07/2019 Aileen Robinson[https://wikirate.org/Aileen_Robinson].....2019-07-02 09:20:56 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~13012209,Ellen MacArthur Foundation+Make Fashion Circular Participant,Unilever,2022,Core Partner,https://wikirate.org/~13012097,13012209.0,,1.0,Pg. 3 “Strategic Partners Unilever” Manali Rana[https://wikirate.org/Manali_Rana].....2022-07-18 13:59:26 UTC,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513578,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2000,Unknown,https://wikirate.org/~3508513,3513578.0,https://www.unilever.com/Images/2000-ara-form-20-f_tcm244-424104_1_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513569,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2001,Unknown,https://wikirate.org/~3503671,3513569.0,https://www.unilever.com/Images/2001-ara-en_tcm244-424099_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513565,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2002,Unknown,https://wikirate.org/~3464396,3513565.0,https://www.unilever.com/Images/2002-ara-english_tcm244-424092_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513561,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2003,Unknown,https://wikirate.org/~3503613,3513561.0,https://www.unilever.com/Images/2003-annual-report-english_tcm244-424086_1_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513553,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2004,Unknown,https://wikirate.org/~3503602,3513553.0,https://www.unilever.com/Images/annual-report-and-accounts-2004-english_tcm244-424241_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513544,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2005,Unknown,https://wikirate.org/~3503563,3513544.0,https://www.unilever.com/Images/ir-2005-annual-report-english-amended_tcm244-421583_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513540,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2006,Unknown,https://wikirate.org/~3503547,3513540.0,https://www.unilever.com/Images/ir-06-annual-report-en_tcm244-421560_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513527,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2007,Unknown,https://wikirate.org/~3464358,3513527.0,https://www.unilever.com/Images/ir-unilever-07-annual-report-en_tcm244-421750_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513519,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2008,Unknown,https://wikirate.org/~3464331,3513519.0,https://www.unilever.com/Images/ir-ar08-annual-report_tcm244-421619_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513515,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2009,Unknown,https://wikirate.org/~3464295,3513515.0,https://www.unilever.com/Images/ir-unilever-ar09_tcm244-421759_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513511,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2010,Unknown,https://wikirate.org/~3464131,3513511.0,https://www.unilever.com/Images/unilever-ar10_tcm244-421849_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513502,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2011,Unknown,https://wikirate.org/~3464067,3513502.0,https://www.unilever.com/Images/unilever-ar11_tcm244-421850_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513492,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2012,Unknown,https://wikirate.org/~3463979,3513492.0,https://www.unilever.com/Images/ir-unilever-ar12_tcm244-421760_en.pdf,1.0,,GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513479,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2013,118758,https://wikirate.org/~3463844,3513479.0,https://www.unilever.com/Images/unilever-ar13_tcm244-421851_en.pdf,1.0,"Subtracted the number of female employees from the total number of employees =174,000-55,242 Danielle Lee[https://wikirate.org/Danielle_Lee].....2018-05-02 13:13:51 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
https://wikirate.org/~3513464,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)",Unilever,2014,97524,https://wikirate.org/~3463927,3513464.0,https://www.unilever.com/Images/ir_strategic_report_ar14_tcm244-421555_en.pdf,1.0,"Subtracted the number of female employees from the total number of employees =172,000-74,476 Danielle Lee[https://wikirate.org/Danielle_Lee].....2018-05-02 13:12:04 UTC",GB00B10RZP78;NL0000388684;NL0000388726;NL0000388742;NL0015000S61;NL0015000YS1;NL0015000ZW0;NL00150016G8;NL0015001BD9;NL0015001FI9;NL0015001L26;NL0015001S78;NL0015001YU5;NL00150023K6;US013078AA81;US9047677045
