url,content,type,position
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,24
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,"For the Love of Animal: 35 Year Old Sule holding his Pet , Monitor Lizard on Sunday in Ashafa Village, Bwari , Abuja, Nigeria .",text,25
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,26
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,27
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,28
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,NGO  Announces Vegan Festival In Uganda,text,29
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,30
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,Nigeria Proposes Law To Protect WIld Life,text,31
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,32
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,84 Year Old Cherished Pet Crocodile Dies,text,33
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,34
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,Can Myths Be A Saving Grace For Non- humans In Africa,text,35
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,Recent News,text,36
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,37
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,NGO  Announces Vegan Festival In Uganda,text,38
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,39
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,Nigeria Proposes Law To Protect WIld Life,text,40
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,41
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,84 Year Old Cherished Pet Crocodile Dies,text,42
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,43
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,Can Myths Be A Saving Grace For Non- humans In Africa,text,44
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,45
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,This medium will focus on Nigeria and Africa to secure a better life for both Companions and Farmed Animals through effective dissemination of information about cruelty to them and horrendous conditions.,text,46
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,Follow Us,text,47
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,48
https://africaanimalmedia.com/2022/09/22/for-the-love-of-animal-35-year-old-sule-holding-his-pet-monitor-lizard-on-sunday-in-ashafa-village-bwari-abuja-nigeria/,"SENTIENT COMMUNICATIONS LIMITED
Supported by Animal Ethics Inc.
© Alright Reserved. 2022.",text,49
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo.png,image,1
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/uploads/2022/09/logo4-1.png,image,2
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Rabies Virus hit Dogs in Rivers State As 5 Dies,text,3
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,4
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Not fever than Five dogs have died from Rabies Virus in Okobie Onikwu  community of Rivers State in Southern Nigeria .,text,5
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,An eyewitness accounts reported that the virus broke out following the refusal of some Pet owners in the community to take them to Veterinary Clinic for vaccinations.,text,6
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,He said the government have been making effort to ensure animals are adequately vaccinated to safe them from deadly diseases.,text,7
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,He how ever admitted that the awareness from the government was not enough as some rural dwellers did not know the implication of not vaccinating their pets and other domestic animals.,text,8
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,The Rivers State ministry of Agriculture has therefore been urged to deplore animals disease surveillance team to the community to ascertain the true cause of their death and find a solution to the disaster .,text,9
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"According to Global Alliance for Rabies Control , rabies virus has been  killing humans and animals for 4, 000 years . It is a zoonotic disease transmitted between animals and humans through Saliva .",text,10
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"The reports further said 59, 000 people die from rabies every year , 99% due to an exposure to an infected domestic dog .",text,11
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"Indication has how ever emerged that Nigeria animal care is below the acceptable norms as animal welfare has never been considered for a National budget, this was said to have caused several epidemics out break in  animals than humans in the country .",text,12
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,13
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Animals Facing  Hard Times In Portharcourt Zoo,text,14
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,AAM Staff,text,15
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,16
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Animals Facing  Hard Times In Portharcourt Zoo,text,17
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Stay Connected test,text,18
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,19
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"Farm Centre Produces Herbal Supplements As Vaccines Alternative For Livestock, Birds In Nigeria",text,20
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,21
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Three Thousand Home Animals to be vaccinated In Kogi,text,22
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,23
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Our Sincere Appreciations   To You All,text,24
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,25
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"1,468 Farm Centers  Adopt Herbal Supplements To Boost Animals Health In Nigeria",text,26
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,27
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Three Thousand Home Animals to be vaccinated In Kogi,text,28
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,29
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"Wild Animals May Go Into Extinction As Hunters, Farmers Intensify Bush Burning in Nigeria",text,30
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,31
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"For the Love of Animal: 35 Year Old Sule holding his Pet , Monitor Lizard on Sunday in Ashafa Village, Bwari , Abuja, Nigeria .",text,32
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,33
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,"Veterinary week: Animals under going vaccination in Kogi State, Nigeria",text,34
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,35
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,NGO  Announces Vegan Festival In Uganda,text,36
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,37
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Nigeria Proposes Law To Protect WIld Life,text,38
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,39
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,84 Year Old Cherished Pet Crocodile Dies,text,40
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,41
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Can Myths Be A Saving Grace For Non- humans In Africa,text,42
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Recent News,text,43
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,44
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,NGO  Announces Vegan Festival In Uganda,text,45
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,46
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Nigeria Proposes Law To Protect WIld Life,text,47
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,48
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,84 Year Old Cherished Pet Crocodile Dies,text,49
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,50
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,Can Myths Be A Saving Grace For Non- humans In Africa,text,51
https://africaanimalmedia.com/2022/09/22/rabies-virus-hit-dogs-in-rivers-state-as-5-dies/,https://africaanimalmedia.com/wp-content/themes/assets/../assets/img/jeg-empty.png,image,52
