Video_URL,Title,Youtuber,Post_date,Time,Text,Position
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,11:04,so I'm curious um now that I've shared these broad categories and you know just to say there's overlap between them it's obviously not as simple as this or as straightforward and like I said many organizations are engaged in more than one strategy um but I'm wondering um how many of you are working primarily with personal transformation maybe you can type into the chat um if you are and like what kind of things that you're doing Maybe Natalie can um share um we've got Dharma practice someone working on cultural change oh brilliant Outreach with um we the free and AV um personal transformation Anonymous for The Voice yes brilliant thank you um and how many of you or who of you are working on building Alternatives and what kind of things are you doing not seeing anything yet for Alternatives oh no Alternatives here on this webinar surely there must be,11
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,12:38,one no oh one health health coach so helping clients go plant-based contemplative vegan initiatives and investing in plant-based business yes start YouTube channel sustainable nutrition getting V food and colleges brilliant thank you and what about the inside game how many of you are lobbying uh governments and doing corporate campaigns um using inside game game strategies and so we've got someone who's inside and outside game structural change at the Humane League and also volunteers with NC Animal Advocates United um animal fairness Alliance animal equality Mercy For Animals does a lot of this thanks brilliant and how about um outside game strategies anybody working on the sort of community organizing or mass protest,12
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,13:47,piece I'm still got lots rolling in for um we've got yeah organizing Mass protests with um national animal rights March oh yes brilliant Community organizing animal [Music] Rising um protesting soci shells an animal farm um p- based treaty um Mercy For Animals does this well in Brazil we've got a student anti-species Network brilliant best around the world great so there's loads of different strategies right here um on this webinar um that's really great to know uh let me just okay so um all of these approaches are needed and I think if if you remember one thing from this webinar I think this is the thing that I would love you to go away with it's that all of these different types of approaches are needed for a healthy movement ecosystem and at the same time each one of these theories of change have,13
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,14:54,strengths and weaknesses and I won't go through these in detail because of time but for example just to give you a flavor a strength of the inside game is that it has access to power holders um but a weakness is that it can be limited by the dominant rules and it can be too focused on being uh realistic and promoting only minor reforms uh and it can also be prone to cooptation so for example inside game NGO staff may identify more with official power holders than with the movements Grassroots and you know my previous life and career was in International Development and I spent um you know I've worked and a lot of ngos in the development sector and I would say cooptation and the sort of nonprofit industrial complex um is a real uh risk in development but also in all sorts of movements um so I think this is an important one um so Mass protest the strength of mass protest is that it can really put the issue in the in the public Spotlight and it can create conditions for far-reaching Transformations and really open up lots of opportunities for the rest of the ecology a weakness is that it's hard to,14
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,15:58,sustain the energy and it's also hard to translate into concrete victories and that's something that the inside game is good at doing so all of these theories of change have their strengths and weaknesses where one theory of change strengths can make up for another another's weakness um and all of these can be done effectively or ineffectively but fundamentally as I said we need all of these in a healthy movement ecology um and not understanding our own and our and each other's theories of change um I think is one of the main causes of infighting in movements and fundamentally this diminishes our Collective power aside from the breadth and depth um in the movement ecosystem which is fundamentally what I've been talking about um researchers also found that cultivating interconnection is one of the most important Investments That a movement can make so the most effective movements have active cultivators doing this work through bringing organizations together bridging gaps developing trust,15
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,16:58,and sharing learnings Okay so we've talked about the importance of a healthy movement ecosystem for social change now I'd like to talk briefly about the importance of having a shared strategy and narrative um and previous social um movements successful social movements have had high level goals and Milestones which then guided um organizations to focus on a particular area or issue for a period of time and they created unity and momentum around certain goals which were key to their success and some theorists talk about something called a grand strategy which is sometimes shown as this very Advanced uh strategic tool that we use a triangle with a long-term goal at the top called the Grand objective and then the next level down with phases or Milestones needed to achieve the grand objective and then each Milestone or phase would have Associated campaigns and tactics so for example the Civil Rights movement's goal was equality for African-Americans and they focused on a few well and I would say that that's that goal has still not been met and they focused on a,16
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,18:02,few key issues of desegregation and voting rights with a diversity of campaigns and actions within each issue um and the freedom to marry campaign if you've been on any of our previous webinars you'll know that ATT really likes this campaign is and really uh finds it very inspiring for many reasons um and it's another example of a milestone along the way to equality for again lesbian people under the law and for a period of time this issue was the central focus of the movement and almost the face of it and and they won um but a couple of things I want to say when we talk about or when I talk about Unity um you know I'm not talking about you know a bunch of organizations and groups coming together to sign some kind of memorandum of understanding to say yes we're going to focus on a particular goal for the next five years um something that Paul Engler who is one of the authors of this is an uprising says a lot is that Unity doesn't build momentum momentum builds Unity so you,17
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,19:03,know and as I understand it that's what what happened with freedom to marry and many other movements so just to clarify you know Unity doesn't necessarily mean some formal collaboration it's kind of um you know having a high level goal but also groups creating momentum around it and then bringing other people along kind of organically um and secondly a grand strategy is not a blueprint it's more of a path that people can easily understand and get behind and then autonomously design actions and campaigns um to support now a grand strategy encompasses both uh transactional and transformational approaches so transactional approaches are focused on achieving tangible incremental realistic wins within the existing system so this is the kind of inside game approach and then transformational approaches aim to you know really alter the climate of public debate to make more far-reaching changes possible over time and again both of these approaches are important the problem comes when people focus only,18
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,20:04,on transactional approaches and incremental reforms without understanding the role of mass movements in creating transformational possibilities and I would argue that this is happening in the animal movement with a really heavy focus on incremental campaigns like cage-free campaigning and lots of money is going to these types of campaigns and very little is going to mass protest groups and the Grassroots and an example of a transformational approach is the victory around same-sex marriage and you know it might not seem that radical now but at the time many people thought it was impossible to achieve and in this as an uprising they write rather than being based on calculating realism the drive for marriage equality Drew on a transformational vision it was grounded in the idea that if social movements could win the battle over public opinion the courts and the legislators would ultimately fall in line and just as movements um well we feel need to have shared goals they also need to have a shared narrative and this is where different groups align their,19
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,21:08,messaging and storytelling around a shared campaign or Milestone stemming from a deeper unified narrative a unified narrative that speaks to Shared values and an inspiring vision which can really help to shift attitudes and World Views and influence cultural change at that you know much more deeper root level and again the LGB movement won gay marriage in the US through a narrative shift from gay rights to the freedom to love show commitment share family and marry so that values piece is really important and with this new narrative they built an 11-year campaign strategy and uh helped to unite a fragmented movement and they won Okay so we've talked about a healthy movement e ecosystem and shared transformational goals and narrative and the third ingredient that I want to talk about is Grassroots people power so historian and civil rights activist Howard Zin wrote the good things that have been done the wars that have been stopped the women's rights that have been won the racism that has,20
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,22:15,been partly extrap in society all of that was not done by government edict it was all done by citizens movements when a movement is strong enough it doesn't matter who is in the White House what really matters is what people do and what people say and what people demand successful social movements won precisely because ordinary people like you and like me changed public opinion they forced politicians to take stands on issues that they would rather have avoided and the theory of change of these mass movements is based on the idea that people hold the power and we give it away to our so-called leaders through our consent and our cooperation and our obedience and that means that we can take our power back by withdrawing our consent and our cooperation and our obedience but how many people are needed to do this and how do we mobilize them to act,21
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,23:12,well tenth and Stevens analyzed over 300 National struggles against dictators globally over the last century and they found that no campaigns failed once they'd achieved the active and sustained participation of 3.5% of the population and lots of them succeeded with far less however to my knowledge um this 3.5% rule which has I think become quite famous since ex Extinction Rebellion um has at least in the UK a lot of people know what the 3.5% means um but it's never really played out in a western industrial democracy um and also it's important to say that these successful movements were never really aiming to achieve this threshold they were aiming to speak to a broad population of their country and mobilize them to act and seek change so achieve aing this participation of 3.5% or whatever it is of the population shouldn't be the goal but instead a side effect of successful organizing and social change and you know others say you know have different percentages um for example social network theorist Damon centa has found a,22
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,24:14,25% Tipping Point in shifting Norms in social networks and chenor herself also suggests in other writing that social change might require a committed minority of 25% of the population regardless of the exact number movements need both active and passive support and as Bill Moyer wrote the central task of social movements is to win the hearts minds and support of the majority of the populace because is because it is the people who ultimately hold the power they will either preserve the status quo or create change but how do we get the 3.5% or the 25% or whatever it is the active support and the majority passive support for our court and what does social movement history tell us about how we can grow a mass movement well chenowth and Stevens found that nonviolent campaigns were twice as successful as violent campaigns and this is because a much larger amount of people felt safe to participate in,23
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,25:14,non-violent campaigns it's the idea of bringing the grandmas along violence fundamentally scares people off social movements also need to force the public to take notice of the issue and to take a stance and as Martin Luther King said non-violent direct action seeks to create such a crisis and Foster such a tension that a community which has constantly refused to negotiate is forced to confront the issue it seeks to dramatize the issue that it can no longer be ignored disruption is also key to Bringing attention to a cause um so and for example so many of the iconic civil rights campaigns were disruptive and also frowned upon at the time but were later found to be successful in bringing attention to the cause and this slide shows how the majority of the public were against the Freedom Riders and another famous campaign in the civil rights movement and yet it won people over to the cause and you know disruptive direct,24
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,26:13,action I think is really misunderstood but it's been used in so many successful social justice movements for good reason it gets attention it dramatizes the Injustice it mobilizes people to action and ultimately it can help it really helps change public opinion um and again you know with everything it can be done effectively or ineffectively but the principle of disruption is really important and a great example of a disruptive action that ended up getting wall toall media coverage um in the UK last year was animal rising's disruption of the Grand National horse race um and it was the number one UK news story for a day and a half and Survey suggest there was a measurable Nationwide swing to the sentiment of I support a ban on horse racing and through this action and a summer of actions they were able to grow both their active and passive support and it had an impact um significant safety related rules for the Grand National were changed as a direct result of animal rising's actions and while you know I'm sure they would also,25
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,27:14,agree you know this is clearly not far enough you know we want a ban on horse racing and all animal exploitation I think this really does show the potential of these types of actions to have significant impact um okay uh another really important concept that helps us to choose campaign demands that can actually mobilize people is the concept of a symbolic demand symbolic demands are demands which are broadly and deeply felt and they are designed to polarize the public and push people towards your cause and you know polarizing means casting an issue in terms of right or wrong forcing people to pick a side and the classic example of a symbolic demand is the Salt March 1930 from the Indian independence struggle you know Gandhi didn't frame the protest March around kicking the British out of India he framed it around attacking the British Monopoly on salt which touched almost everyone and really symbolized the Injustice of British rule it was totally symbolic but because it was deeply felt and broadly felt it was,26
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,28:18,able to build a mass movement the Nashville Lunch Counter sittings is another example you know segregated lunch counters were symbolic of the injust ice and indignity of segregation and something that was deeply felt by the black population you know something that they faced and were humiliated by every day and the stins asked people to pick aside and here's a great quote from Diane Nash one of the um leaders of that movement uh showing the two sides that the Nashville campaign presented it was basically kill us or desegregate which wasn't much of a choice really and that's that's the point so throughout history um high-profile trigger events have also been catalysts for change um and you might remember with the movement cycle the takeoff stage of of of the movement cycle there's a trigger event that happens um so a trigger event is something like for example the arrest of Rosa Parks for refusing to move to the back of a bus Which prompted the Montgomery Bus Boycott more recently the murder of George Floyd in the US which,27
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,29:21,catalyzed you know the latest cycle of BLM protests unsuccessful movements have the ability to create trigger events and also harness external trigger events to reshape the debate but this doesn't happen by chance movements and our movement needs to build the capacity to be able to respond quickly and take hold of the narrative and to really mobilize around these these events and I think these events are happening all the time um often Mass protest movements come up really quickly and then they disappear just as quickly um if they don't have strong organizational structures in place to absorb the momentum and the energy that they've created and this growth is what we need to build power um now I realize I've uh said a lot and packed a lot in but fundamentally you know the whole process of growing the movement can be summarized by something called the cycle of momentum or momentum-driven organizing um which is explored and discussed um and put forward in this is,28
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,30:22,an uprising a book that I've mentioned multiple times in this talk so far and it's one of you know at's foundational texts um so the idea is first we escalate using non-violent direct action we then absorb the momentum that this creates into a decentralized structure and then this helps us to increase active popular support and then the cycle starts over again so that's um the cycle to help grow the movement and something else I I really wanted to highlight um in terms of building Grassroots people power if we want to mobilize a significant percentage of the population we need to prioritize volunteer driven efforts over relying on a small group of paid staff and NOS we don't have the money to pay millions of people and the most valuable resource that we have is people and their time and their energy and their passion and their creativity and you know I'm not saying we don't need NGS we need all of it but we need much more of the social movement volunteer driven Grassroots people power piece um and the nonprofit,29
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,31:27,Industrial complex in so many movements has systematically directed funding away from radical Grassroots movements towards more moderate nonprofit organizations depoliticizing and demobilizing social movements so we really need to make sure that we keep our radicalism okay just to recap then um we need to according to me and build a broad deep and interconnected movement ecosystem build unity and momentum around shared transformational goals and narrative unity and build Grassroots people power through mobilizing the mainstream and momentum driven organizing so how is animal Think Tank applying these lessons well firstly we are taking an ecosystem lens and working to help further fill out the UK ecosystem with Community organizing and mass mobilizing um and given that the movement cycle needs a foundation of community organizing to prime the pump,30
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,32:28,of mass protest um our aim is to build a network of local community-based campaigning groups across the UK which has the Strate you know each group has the Strategic capacity to run their own campaigns and also come together for National coordinated campaigns you know aligned with our broader strategy and our narrative um and last year we ran a bunch of local Pilots to develop our capacity to do this kind of community organizing and for the moment we're focusing on other work that I'll talk about but we will be back to the community organizing again soon yeah one of our main streams of work is developing our ground strategy and we have spent the last year surfacing ideas through Consulting both the me eating public through focus groups to identify opportunities to leverage and move public opinion um we've also done so many interviews with movement stakeholders across the UK ecology to identify strategic opportunities and we have learned so much from all of you that we've interviewed um we've also gathered ideas,31
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,33:32,from Grassroots activists through larger workshops and we've also been doing a lot of desk Research into various aspects that we've been surfacing through these consultations that we'll be publishing over the coming months um and I don't expect you to even be able to read this slide but here are some of the initial themes or strategic Pathways that have emerged from our consultations and for each pathway we've identified insights and strategic opportuni and risks and are now in the process of developing um strategy maps for each of these Pathways and I won't spend much time on this as I'm pretty sure we'll be devoting a whole webinar or maybe more to this um not too soon into the future but just some of the pathways we're looking at include political representation for animals so we're talking about things like a commissioner for animal protection similar to the Future Generations commissioner in Wales you know animals are not represented in politics and for some political theorists this is is the prerequisite to actually getting rights for other animals rather than something that comes,32
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,34:32,afterwards um the animal rights pathway you know winning fundamental rights for animals like the right to life bodily Integrity Freedom you know we're exploring Pathways that evolve beyond the tra traditional like property personhood or welfare rights divide drawing on more recent legal Theory and scholarship which has been new for me and I find really exciting to see what might have emerged from that so yeah there's there's so many insights into each of these these Pathways um and also to say that all of these pathways are connected and many of the opportunities that we're surfacing in one pathway um can help other Pathways move forward so it's really not linear at all and I think the key for us is to find those nodes that we can leverage and move multiple Pathways forward um but I'll be talking more about this at the vegan and animal rights conference in Manchester next month so those of you who are uk- based and if you haven't bought your ticket already you really should because it's going to be great um yeah but more on all of this strategy work coming soon from us um and then the other way that,33
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,35:36,we're applying this um what I've talked about this ingredient these ingredients is our narrative work um you know the current dominant Narrative of go vegan is at odds with society's values of liberalism and individualism which both Center freedom of choice and so we're trying to uncover the most persuasive narratives and messages that can reach people's hearts and shift World Views through research and public testing and these are um three narratives that we found so far that really increase people's pro-animal sentiment significantly I'm not going to say much more about this because you can find out so much on our um animal Think Tank Youtube because so many of our webinars webinars to date have been like uh have been developing and exploring different aspects of narrative um but just so that you know we've got lots more research in the pipeline so if you haven't already please do sign up for our narrative newsletter and you know this this narrative research that we're doing is relevant to everybody in the ecology whichever role that you're playing um and it's all explored more in detail in our messaging guide which you can find on our,34
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,36:39,website um and yeah we're collaborating with stakeholders across the movement to develop narrative unity and to build the movement's storytelling and messaging capacity and this is a picture at the end of a two-day messaging event that we held last year with 25 organizations from across the UK ecology to share ideas to discuss our research findings and strengthen our coms as a movement uh and finally you know through both the narrative and the strategy work we're starting to develop our cultivator role in the UK ecology so what does all this mean for you and what can you do uh well I've got some ideas um firstly I think it's so important for all of us um myself included to really understand how social change happens and to know some social movement history you know I think it's all our duty as stakeholders in this movement to educate ourselves and a really great place to start would be to read this as an uprising and also doing democracy by Bill Moyer understand your own and others,35
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,37:40,roles and theories of change and how they all work together um I think that you know learning this ecosystem framework for me has really broadened my perspective and has I think created a lot of empathy um that wasn't there before for other groups doing different things um to what I think is the right way and now I realize that all of it is important and all of it works together um and yeah appreciate that all forms of activism are necessary and important there is no one right way um I would also say that we as a movement really need to mobilize the mainstream we need to build a broad base of support and power this isn't some Niche leftist um Movement we have to be able to mobilize the mainstream everyday people across the political Spectrum um I would say all of us need to understand what the outside game is doing and also the potential that it holds for transformational change I think I've said that I think the outside game is one of the the least understood parts of the ecology and um because we,36
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,38:40,really don't have much of it going on I think it's so important especially as as that's the role that really helps to to to for the movement to take off um and yeah for those doing the outside game I think we need to really use disruption and polarization effectively and all of us I think and need to be more audacious because success is the child of audacity so let's be bold and um these are some resources um I think I've mentioned most of them change by Damon centa is also really really good um and yeah please do sign up to our newsletter and if you would like to learn more to chat I'm always happy to receive an email um and I think I'll leave you with this quote which I recently found out Angela Davis did not say and I have been using this quote for at least five years at the end of my talks but I think the sentiment is so um so what really speaks to me above all we have to believe and act as though transformational change as possible if we are going to build a mass movement that is powerful enough to win,37
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,39:44,animal freedom in our lifetimes thank you thanks Lea that was amazing as always um I think there's one more slide which is yeah thank you um sharing our next webinar next month so I'm just popping the registration Link in the chat and just as say we've got um next month a academic called Garrett Bo speaking who's really really knowledgeable on narratives how um movements can change the narrative and just to give you a bit of an overview um I mean obviously we all know that in order to make the world better for Animals we need to disrupt dominant narratives but we also need to recognize that the stories we tell don't exist in isolation so Garrett's webinar we'll be looking at how stories can spread best when they resonate through networks and when they shift the culture of social spaces so he'll be drawing from a mix of um Theory and Empirical research and he'll discuss how the power of narratives can be Amplified for animal advocacy with a focus on the role of networks and the importance of place,38
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,40:47,across both physical and digital realm so please join us Garrett is a Fountain of Knowledge we've learned so much from him at animal think tank so the link is in the chat for those who are able to join us next week and yeah we'll now be able to um move over to the we've lots of questions coming in so I'll just scroll up to some of them and just to say we do have an after session um after hour session after this for anyone who has a burning question that we haven't been able to get to so one of the first questions that came through was from Alex I just need to scroll up to find it so yeah Alex asked we are Divergent thinkers with respect to the mainstream and can be ostra ostracized this literally means put outside the city walls many people want to fit in with their family and friends um or people at work are there any thoughts around this Lea yeah I mean what comes up for me first is there's a book um called Hedy how to by Jonathan smucker and he talks about the oh can't,39
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,41:54,some Paradox that basically like um you know in social movements activists become like end up being really alienated from the mainstream and also then get very entrenched in their views and we really have to work to be able to bridge that gap between you know the world that we want to see and and the values Etc um and where the mainstream is so I would just say that this is something that all social movement participants face um and in terms of having you know being able to kind of um you know uh stay connected with family friends mainstream I mean I'm probably not the right person to ask because my bubble like my family is all vegan and so I know I work at animal Think Tank and so I really live in a vegan bubble but I think um really developing our our empathy and our and the sort of the the skills and I think a lot of our narrative work could really help with that because it's um I think really connecting on a values level I mean all of us want to live in a world that's caring and kind it's just we're expressing it in different ways I'm wondering if that's actually what you,40
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,43:00,asking so hard when I can't see the questions um let me unmute Alex and you can tell us oh yeah Alex um yeah I want when I was 14 and I didn't meet another one until I was at Uni yeah and you get an onion instead of me on Sunday lunch my brother ends up two in taller and it's like I think a lot of people don't know people like us because we live in our vegan bubble yeah and it's like do we just Target the 10% that are ready or do we start moving people along who are currently buying Red Tractor I don't think we know the answer to that yet but um Martin Luther King and Gandy and Mandela solved it and we need maybe we need some psychologists animal think tank as well as sociologists oh yeah oh we need all sorts of yeah oh yeah Rob Rob we've got Rob um and I just want to like Tracy has said Jonathan smer says in his book that he doesn't identify as an activist because that lets everyone else off the,41
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,44:04,hook and I just I love that because I think ident having an identity that is separate whether it's vegan even though I identify as vegan also activist it does let others off the hook I don't know if that's a speciesist um phrase um but fundamentally it's like we are all ordinary people that want to make the world better and I really think that that framing is is so important and it's like this is how we are living our values and everybody wants to live their values I think it's just you know life is extremely hard we have not everybody's made the connection so just to say thank you to Tracy I love that and we've got another great question from Tom Harris he says the UK animal Liberation movement used to be comprised of autonomous local groups the modern movement tends to be structured more around local chapters of national funded organizations is this a help or a hindrance oh well what can I say I would say that for us at animal Think Tank um we I think subscribe more to the or the vision for our um you know the network of campaigning groups that we would like,42
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,45:10,to help um facilitate is more of the former um of sort of autonomous local groups but who are connected um and information is flowing and trainings are happening and resources are are flowing um rather than having you know a brand or an it's like it's not going to be the ATT chapter of you know in Bristol or whatever it is it's like autonomous local groups and I think I think having that creates a lot more diversity and creative thinking um because I don't think that you know the answer or the great campaign ideas are necessarily going to come from that Center where you know all the local groups are the chapter of I think they're going to come from the Grassroots um you know people know what their communities you know connected to communities they'll know what works there what doesn't work um so I would say I don't want to say whether it's a help or a hindrance but I would say that my personal um preference would be for local autonomous groups that are,43
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,46:09,connected and that can really you know share information and ideas so when something is working somewhere it can spread and others can do it thanks s I'm actually goingon to move to asking people to ask their questions themselves rather than people getting bored of my voice so Jessica if you're um happy to ask your question um so this is justess from HSI UK otherwise I'm happy to read it out for you yes sorry just scrolling up can you hear me yes I can hear you yeah um yeah so basically I just wanted to ask um we've obviously in our organization had a lot of petitions and that kind of thing like a lot of other organizations like asking people to email MPS and take actions and I've found over the past couple of years particularly since like all the broken promises of the government like the kept Animals still getting dropped and stuff like that I've just found people seem to be getting tired there is quite a lot of white noise coming from your sorry can you hear me yeah I'm thinking um people might struggle to hear this so do you,44
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,47:10,want me to read it out if that's yeah that's there is quite a lot of white noise sorry about that no worries yeah Jessica asked um I found over the past couple of years people seem to be getting tired of signing petitions and taking other actions for animals um like emailing the MPS partially after so many years of empty promises from our government such as dropping the kept animals Bill many will say what's the point nothing ever changes so the question is do you have any suggestions for how we reassure people that they do have power and can still make a difference by emailing their MPS well I would say firstly yeah I also feel that frustration um and I think that the fact all these sort of fail like the fail promises and I'm thinking about the the sort of um ending cages in the EU you know it just really says to me we need um an outside game sort of people powerered movement that can really put pressure on power holders and shift public opinion and I think petitions and writing to MPS have their,45
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,48:12,place they're really important and a lot of sort of the kind of more reformist type wins have happened because of that and we need to up our game and get really active so um I think I can totally understand why people feel like it's futile because you know writing letters and petitions and then you know broken promises and I think so rather than I guess reassuring people yeah reassuring people they have power I think we have to have you know more of a pathway or ladder of Engagement so it's yes um you know get involved uh on signing petitions writing to your MP and then there's got to be somewhere else for people to go to really get active um and to to come collectively um and in solidarity and Community with other activists rather than kind of the individual you know sitting at our computer that sort of thing and I would also say that through the strategy consultations and I I've consulted a few local counselors I think there's really untapped potential for local groups to actually be talking to like you know,46
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,49:13,face to face with their local counselors um rather than going straight to their MPS and asking them to do things and putting pressure on in that way so local groups still engaging at the local level I think there's huge potential as especially around things like Animal Welfare issues which is actually local authorities have um you know the remit over Animal Welfare in the UK anyway so yeah I think sorry that was a rather long-winded answer I think it is futile until we really really get active and that's more than signing petitions but that's important too um thanks we've got another great question from Tom Harris I'm gonna um if you want to unmute yourself and ask your question Tom about um us being an ally movement um yes I will just try and find my question again sorry um or I can read I was no I yeah I found it so um what is the path to building Mass public support for a movement comprised entirely of allies,47
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,50:14,which the public not only has no real stake in but in most cases is in some level engaged in the issues we're trying to confront I don't know Tom that is the million dollar question and this is why we've been doing so many consultations um I think I yeah I really think the the piece about being an ally movement um is something that we have to find ways through and sort of our normal or or a lot of the organizing literature and and our um sort of knowledge comes from movements which are not Ally movements and so we I think we are at an edge of learning and that we have to find the way it's not like there's an answer in in in books or research even though that gives us the foundation so I think a lot of it is going to be through experimentation and there's been a lot of you know success and experimentation like we're we're you know at is relatively new and this movement has been going for a really long time um but I think there's something for me around the fact that people care very deeply about other animals um often more deeply,48
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,51:20,I think and it can be more emotive and more moving for people than other issues that um you know ffect humans and when I say they care about animals yes I know when most people um say that they are animal lovers we're talking about dogs and cats and I think for us one of the strategies is um to kind of okay okay so dogs are family members cats are family members and to really find narratives messages and campaigns that can really broaden how we understand you know other animals as family as um you know who love who have their own families Etc and so it's somehow bridging um and and crumbling the hierarchies within you know other animals from Animal Companions farmed animals I mean that's some something that we've been talking about at ATT but Natalie I'm wondering if you have any thoughts because I think narrative plays a really important part here um yeah I mean this is definitely coming through in a lot of the focus groups we doing like people this idea of them being an animal lover someone who cares about animals really does seem to be like the,49
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,52:23,core of people's identity and it's something that they're proud to admit and you know research that's been done in the US by hatway Communications where they kind of pull people and ask you know what are the social justice issues you care most about animal rights conservation was number three like this is a big deal for people so I think like tapping into this idea of like this is something we already care about like we're allies but it's also like a deep part of who we are so yeah we're obviously doing lots of research and testing on this but we think that this um yeah there's lots of opportunity to this um thanks for that great question Tom we still have lots more so we'll just scroll down to another question um so we've got a great question from Amit about introducing um kind of some of this to celebes in schools so am if you're um happy to ask your question um you should be able to unmute yourself now otherwise I can ask it for you okay uh I'm I'm a great believer that children are a clean slate and it is,50
https://www.youtube.com/watch?v=bGz4EF2BtDI,How we win animal freedom,Animal Think Tank,13 Mar 2024,53:23,easy to talk to them and make them understand about it but what they are learning right now through their books and through their chapters is Old McDonald had a farm right from nursery and on his farm he had the animals we need to change this narrative so what you were mentioning about yes people are compassionate they are animal lovers but the speciesism gets in they are compassionate towards certain but what we need to do is uh explain them un help them unlearn the speciesist uh language right train the trainers train the teachers talk to them about it and they will come up with question questions about where do we get our nutrition from and your sister Dr Shirin Kasam has done a lovely job with this uh PBP so I uh whenever I'm talking to someone on the street and they ask me about nutrition I just tell them search for full letters PB HP on Google and you'll get all the information about it so I think we should talk to uh focus on the children and then take it on a higher level to their parents and all,51
